run,sequence,batch_id,condition,submitted_concurrency,scheduler_mode,scheduled_tokens,scheduled_requests,new_requests,cached_requests,measured
ep4_serving_straggler_regime_20260901_mixed_c4b,114,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,115,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,116,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,117,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,118,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,119,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,120,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,121,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,122,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,123,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,124,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,125,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,126,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,127,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,128,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,129,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,132,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,prefill,1590,1,1,0,True
ep4_serving_straggler_regime_20260901_mixed_c4b,133,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,134,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,prefill,4768,4,3,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,135,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,136,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,137,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,138,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,139,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,140,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,141,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,142,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,143,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,144,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,145,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,146,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,147,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,148,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,149,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,150,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,151,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,152,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,153,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,154,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,155,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,156,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,157,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,158,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,159,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,160,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,161,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,162,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,163,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,164,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,165,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,166,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,167,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,168,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,169,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,170,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,171,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,172,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,173,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,174,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,175,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,176,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,177,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,178,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,179,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,180,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,181,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,182,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,183,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,184,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,185,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,186,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,187,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,188,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,189,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,190,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,191,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,192,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,193,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,194,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,195,mixed_prefill_decode_c3_i2,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,198,flush,mixed_prefill_decode,4,prefill,1589,1,1,0,False
ep4_serving_straggler_regime_20260901_mixed_c8b,0,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,prefill,1590,1,1,0,False
ep4_serving_straggler_regime_20260901_mixed_c8b,1,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,2,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,3,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,4,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,5,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,6,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,7,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,8,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,9,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,10,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,11,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,12,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,13,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,14,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,15,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,16,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,17,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,18,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,19,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,20,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,21,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,22,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,23,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,24,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,25,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,26,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,27,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,28,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,29,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,prefill,7946,6,5,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,30,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,31,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,prefill,3179,3,2,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,32,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,33,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,34,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,35,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,36,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,37,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,38,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,39,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,40,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,41,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,42,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,43,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,44,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,45,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,46,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,47,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,48,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,49,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,50,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,51,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,52,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,53,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,54,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,55,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,56,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,57,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,58,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,59,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,60,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,61,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,62,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,63,mixed_prefill_decode_c7_i0,mixed_prefill_decode,8,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c8b,66,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,prefill,1590,1,1,0,True
ep4_serving_straggler_regime_20260901_mixed_c8b,67,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,68,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,prefill,6357,5,4,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,69,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,prefill,4768,4,3,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,70,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,71,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,72,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,73,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,74,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,75,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,76,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,77,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,78,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,79,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,80,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,81,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,82,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,83,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,84,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,85,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,86,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,87,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,88,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,89,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,90,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,91,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,92,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,93,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,94,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,95,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,96,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,97,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,98,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,99,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,100,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,101,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,102,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,103,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,104,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,105,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,106,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,107,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,108,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,109,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,110,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,111,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,112,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,113,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,114,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,115,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c8b,116,mixed_prefill_decode_c7_i1,mixed_prefill_decode,8,decode,1,1,0,1,True
