cosine,jsd,layer,modality,request_a,request_b
0.31308492655466325,0.4531874690750302,9,vision,brick,tui_model_selection
0.474305595028911,0.4096335139106774,9,vision,brick,fast_gptq
0.6678872088613151,0.2173662738876479,9,vision,brick,retina
0.5218579056471754,0.3868243093755141,9,vision,brick,method
0.6793128305049512,0.26684757994669234,9,vision,logo,cell
0.6555608976523295,0.26866198357859344,9,vision,logo,motorcycle
0.7149431411061041,0.23841436277539288,9,vision,logo,coffee_rocket
0.6416773000366209,0.28676337717586653,9,vision,logo,bit_allocate
0.5413687884074111,0.33543487110821435,9,vision,logo,model_card
0.6232833316285799,0.29118573285972627,9,vision,logo,deep_field
0.47994160755447834,0.38135300148971135,9,vision,logo,tui_main
0.45010853729447425,0.39154794394382636,9,vision,logo,tui_log
0.447977158660424,0.374659755555128,9,vision,logo,tui_model_selection
0.5313550777505679,0.352927289563275,9,vision,logo,fast_gptq
0.5924429533761052,0.32460785850992124,9,vision,logo,retina
0.5327621836418985,0.35897341699485474,9,vision,logo,method
0.4284111559240019,0.3707292284309322,9,vision,cell,motorcycle
0.5631497996204883,0.2959824388596273,9,vision,cell,coffee_rocket
0.6303656054740193,0.3868786382914646,9,vision,cell,bit_allocate
0.48509670997489496,0.37240421982663785,9,vision,cell,model_card
0.7515827828331587,0.21502447614641285,9,vision,cell,deep_field
0.33004856224096685,0.48737307175733136,9,vision,cell,tui_main
0.31212360897971464,0.5071545318536435,9,vision,cell,tui_log
0.2987897306997712,0.4936452967753942,9,vision,cell,tui_model_selection
0.4488278245768697,0.45555571675360385,9,vision,cell,fast_gptq
0.7864578988660592,0.16459655706943377,9,vision,cell,retina
0.4761623323598539,0.4499917942841359,9,vision,cell,method
0.7962336655645982,0.15263620259532273,9,vision,motorcycle,coffee_rocket
0.3786105946594397,0.4044329176693584,9,vision,motorcycle,bit_allocate
0.47337846170499237,0.3393964613320132,9,vision,motorcycle,model_card
0.45416752732000665,0.3271362524035073,9,vision,motorcycle,deep_field
0.3907773527845842,0.41289597523320865,9,vision,motorcycle,tui_main
0.35434390548148725,0.4318893835142761,9,vision,motorcycle,tui_log
0.35947017223590294,0.417666550361721,9,vision,motorcycle,tui_model_selection
0.45418183423649444,0.3716279316154965,9,vision,motorcycle,fast_gptq
0.4741743889498078,0.36245297054947045,9,vision,motorcycle,retina
0.3949106351064761,0.4308086311102574,9,vision,motorcycle,method
0.5024394432287943,0.3668170868516724,9,vision,coffee_rocket,bit_allocate
0.6119523951219408,0.2611889672958524,9,vision,coffee_rocket,model_card
0.5389093346383129,0.3154923870588745,9,vision,coffee_rocket,deep_field
0.44856955774569673,0.3980448684535237,9,vision,coffee_rocket,tui_main
0.41558914793038415,0.4170346783487249,9,vision,coffee_rocket,tui_log
0.4069692297495037,0.4028736845262232,9,vision,coffee_rocket,tui_model_selection
0.5334222973557395,0.3407895763093008,9,vision,coffee_rocket,fast_gptq
0.5422824574959143,0.326385925580843,9,vision,coffee_rocket,retina
0.5088687827138237,0.3698286453861336,9,vision,coffee_rocket,method
0.45967908508595445,0.39378394059037725,9,vision,bit_allocate,model_card
0.6298602748486276,0.3094019488973226,9,vision,bit_allocate,deep_field
0.4199996888343785,0.37430410262058533,9,vision,bit_allocate,tui_main
0.40496893831591646,0.37094640098725673,9,vision,bit_allocate,tui_log
0.34120068940106374,0.4218093882318692,9,vision,bit_allocate,tui_model_selection
0.748195893522338,0.21551512520069946,9,vision,bit_allocate,fast_gptq
0.5393563291297461,0.3716839891901558,9,vision,bit_allocate,retina
0.7717681623931625,0.21444299503172964,9,vision,bit_allocate,method
0.4434333680471148,0.35243446523989386,9,vision,model_card,deep_field
0.5244326758729787,0.3445708653536008,9,vision,model_card,tui_main
0.4928577537359104,0.3535441807114,9,vision,model_card,tui_log
0.4967641964301081,0.33820989166816373,9,vision,model_card,tui_model_selection
0.426606063969304,0.396645562833291,9,vision,model_card,fast_gptq
0.5045812694415406,0.3440332105462116,9,vision,model_card,retina
0.4679504607514498,0.3651813872938726,9,vision,model_card,method
0.3504755496600098,0.4380598235598554,9,vision,deep_field,tui_main
0.35998702065439725,0.43785810557194804,9,vision,deep_field,tui_log
0.310653985594231,0.46702365778023264,9,vision,deep_field,tui_model_selection
0.5713813052001316,0.3624982250851363,9,vision,deep_field,fast_gptq
0.6056734756294162,0.26213897883149967,9,vision,deep_field,retina
0.5992852189058636,0.35022453405546594,9,vision,deep_field,method
0.932872767087735,0.1050217318824615,9,vision,tui_main,tui_log
0.9257650064149939,0.09720457180544884,9,vision,tui_main,tui_model_selection
0.5956406001672564,0.2637426225604689,9,vision,tui_main,fast_gptq
0.3414659351130042,0.4490287301359942,9,vision,tui_main,retina
0.5224852146033009,0.2923611401342697,9,vision,tui_main,method
0.937021647761168,0.11325306560181542,9,vision,tui_log,tui_model_selection
0.5701075996063593,0.2672199331926599,9,vision,tui_log,fast_gptq
0.3208300126131635,0.48074658284412614,9,vision,tui_log,retina
0.45706662915038526,0.3288340422654537,9,vision,tui_log,method
0.5281452966180252,0.2795609101996812,9,vision,tui_model_selection,fast_gptq
0.331447296525157,0.46863507281329064,9,vision,tui_model_selection,retina
0.43894047021907684,0.3201558170524917,9,vision,tui_model_selection,method
0.45364417804119717,0.4095927868747459,9,vision,fast_gptq,retina
0.8530512314847234,0.1724907494382985,9,vision,fast_gptq,method
0.47317055763160804,0.4039534284718401,9,vision,retina,method
0.8240682279910772,0.16698091602232906,9,text,coins,clock_motion
0.6788796606970678,0.20943761543853104,9,text,coins,cat
0.6321583168605351,0.33906199794929426,9,text,coins,phantom
0.7382734490460033,0.17931772079846248,9,text,coins,color_wheel
0.7994772521370971,0.16806824545940774,9,text,coins,coffee
0.756291360471434,0.1904174248068281,9,text,coins,moon
0.7409526999350786,0.2049938171894276,9,text,coins,camera
0.6853341862486709,0.19866030172904336,9,text,coins,histology
0.6381645439540216,0.2671516962485566,9,text,coins,grass
0.7610128512772323,0.2069697910371117,9,text,coins,brick
0.7476028064628801,0.18813914749198551,9,text,coins,logo
0.7451075420569303,0.196244325876621,9,text,coins,cell
0.6619677290971098,0.2703850537114138,9,text,coins,motorcycle
0.7566910590252652,0.19637169205748378,9,text,coins,coffee_rocket
0.7026122347681323,0.2308028530028341,9,text,coins,bit_allocate
0.8387306391439732,0.14110906114953325,9,text,coins,model_card
0.8104510206819594,0.1335763448926749,9,text,coins,deep_field
0.7220501892891112,0.20345764796696014,9,text,coins,tui_main
0.6152950074451347,0.2468289557776328,9,text,coins,tui_log
0.7845563186822083,0.17679026169939172,9,text,coins,tui_model_selection
0.7765766833301814,0.18927105778197087,9,text,coins,fast_gptq
0.7607132254942144,0.18376222947655116,9,text,coins,retina
0.7621924235020455,0.19288300871852992,9,text,coins,method
0.7179780876108106,0.24649118967757058,9,text,clock_motion,cat
0.7488452632492452,0.23872583183288038,9,text,clock_motion,phantom
0.8273605079270411,0.17500874730382415,9,text,clock_motion,color_wheel
0.8998662864319186,0.14407423541705855,9,text,clock_motion,coffee
0.8210273924893509,0.17322036118926734,9,text,clock_motion,moon
0.623825865941632,0.26862958991292063,9,text,clock_motion,camera
0.7302275165226901,0.23837967313576897,9,text,clock_motion,histology
0.6540831861080467,0.2871383464701779,9,text,clock_motion,grass
0.7605558190051618,0.2443691235484277,9,text,clock_motion,brick
0.7172210391453229,0.23354350707838273,9,text,clock_motion,logo
0.7376325947609826,0.22880241015609531,9,text,clock_motion,cell
0.7874819846509349,0.2177530358309966,9,text,clock_motion,motorcycle
0.7257892166288105,0.2580855761809943,9,text,clock_motion,coffee_rocket
0.7323012162128281,0.2547878981482056,9,text,clock_motion,bit_allocate
0.7784219791729287,0.20937443850381626,9,text,clock_motion,model_card
0.8467800612235253,0.1533537174429095,9,text,clock_motion,deep_field
0.7226993431580637,0.19362725146568777,9,text,clock_motion,tui_main
0.48597294514354755,0.31123820336346275,9,text,clock_motion,tui_log
0.7756689533092391,0.2145467935427823,9,text,clock_motion,tui_model_selection
0.880545189206395,0.17249502575553027,9,text,clock_motion,fast_gptq
0.7924265589565985,0.18222763207064768,9,text,clock_motion,retina
0.8166156436783166,0.17805347474107436,9,text,clock_motion,method
0.4423784360474472,0.45799466611089634,9,text,cat,phantom
0.7514896696578632,0.20122974525561502,9,text,cat,color_wheel
0.7932593504563725,0.18833853889152447,9,text,cat,coffee
0.8695526162957804,0.14949568936338375,9,text,cat,moon
0.7330658365429776,0.22111261156944145,9,text,cat,camera
0.9458969458974188,0.08637256168580107,9,text,cat,histology
0.8822979332091214,0.1165709275275792,9,text,cat,grass
0.7672982456730105,0.21445657497750853,9,text,cat,brick
0.6730861306798825,0.2337209131579633,9,text,cat,logo
0.8765242778989799,0.1431220319236415,9,text,cat,cell
0.7038663962115406,0.24219778691865348,9,text,cat,motorcycle
0.7942326792911766,0.19428033260141508,9,text,cat,coffee_rocket
0.8363020752837178,0.180123626663432,9,text,cat,bit_allocate
0.7371969441364056,0.19651514168946205,9,text,cat,model_card
0.847284366275313,0.1444124864818398,9,text,cat,deep_field
0.778625779161938,0.20846371120480242,9,text,cat,tui_main
0.7280119268947162,0.20241355038870346,9,text,cat,tui_log
0.818359872194425,0.17020390560662363,9,text,cat,tui_model_selection
0.7791672340301122,0.21169551590557403,9,text,cat,fast_gptq
0.8875814154490806,0.1274258617555082,9,text,cat,retina
0.8941894507887065,0.12480312763206158,9,text,cat,method
0.5979030536765523,0.32502568654373043,9,text,phantom,color_wheel
0.8007903837439431,0.22579746131296408,9,text,phantom,coffee
0.6272196672559365,0.3205376592145973,9,text,phantom,moon
0.5073193030649334,0.402220315485731,9,text,phantom,camera
0.41027525708339857,0.4687903865352674,9,text,phantom,histology
0.3470091045587295,0.5034968755360121,9,text,phantom,grass
0.45065863318951427,0.4811936076068729,9,text,phantom,brick
0.4573388195015158,0.43026277141485925,9,text,phantom,logo
0.46767372210865576,0.41818371522948505,9,text,phantom,cell
0.7767593334709801,0.2452646731933374,9,text,phantom,motorcycle
0.47661668905099774,0.4379753684476958,9,text,phantom,coffee_rocket
0.43770696539460896,0.466409552468408,9,text,phantom,bit_allocate
0.6396435403876605,0.3455379306045224,9,text,phantom,model_card
0.6736904846656564,0.2772048741265827,9,text,phantom,deep_field
0.6813314463210473,0.25660508481160793,9,text,phantom,tui_main
0.3047455278900223,0.4742311037404917,9,text,phantom,tui_log
0.459278927129697,0.4495555046473794,9,text,phantom,tui_model_selection
0.6316368983609483,0.357961067294766,9,text,phantom,fast_gptq
0.5215970695576692,0.36678916060474465,9,text,phantom,retina
0.5989038175690339,0.32712806173082587,9,text,phantom,method
0.808090984719294,0.1788037157463889,9,text,color_wheel,coffee
0.7845371749291113,0.18657333927042785,9,text,color_wheel,moon
0.5510675400399012,0.3028744787042678,9,text,color_wheel,camera
0.7166616125902998,0.20884317805703362,9,text,color_wheel,histology
0.7202444678460848,0.21435294236222618,9,text,color_wheel,grass
0.6878939168208106,0.2605148563331763,9,text,color_wheel,brick
0.6280304642812106,0.26224692178467124,9,text,color_wheel,logo
0.7180513874296134,0.20837833280574142,9,text,color_wheel,cell
0.8328564850784081,0.13054062300345048,9,text,color_wheel,motorcycle
0.648036972458954,0.2711503479998435,9,text,color_wheel,coffee_rocket
0.7011144084639608,0.2582642549069894,9,text,color_wheel,bit_allocate
0.7589389977058277,0.19583729620001464,9,text,color_wheel,model_card
0.8134055267066193,0.15964021905227133,9,text,color_wheel,deep_field
0.7054138470799776,0.23100969345617034,9,text,color_wheel,tui_main
0.511394250995096,0.3013797880355257,9,text,color_wheel,tui_log
0.7389250977573163,0.21773799789556353,9,text,color_wheel,tui_model_selection
0.7780647781651712,0.21891659805685915,9,text,color_wheel,fast_gptq
0.7964839757044646,0.16270247982667962,9,text,color_wheel,retina
0.8545882400341834,0.13531407616579919,9,text,color_wheel,method
0.8759697954983242,0.1327089455132206,9,text,coffee,moon
0.6845991567658319,0.21415346837141824,9,text,coffee,camera
0.7557187984003303,0.19101847829387458,9,text,coffee,histology
0.652217285194863,0.26534201405535957,9,text,coffee,grass
0.7740914219320388,0.19993502648002529,9,text,coffee,brick
0.7253736317581488,0.18017810246080546,9,text,coffee,logo
0.7529432696177154,0.19678632031007548,9,text,coffee,cell
0.8479234068223612,0.1622998374354146,9,text,coffee,motorcycle
0.7803323707941283,0.1886610279519443,9,text,coffee,coffee_rocket
0.7940457772090633,0.17624384520549238,9,text,coffee,bit_allocate
0.8384125919643366,0.1502470846716484,9,text,coffee,model_card
0.9057879801347051,0.09686079471763599,9,text,coffee,deep_field
0.7962599471636365,0.17063991068817733,9,text,coffee,tui_main
0.5216771399577912,0.2954759780677195,9,text,coffee,tui_log
0.7941721331051321,0.16693228044150132,9,text,coffee,tui_model_selection
0.8990018668822514,0.13290650116475777,9,text,coffee,fast_gptq
0.8068376039539475,0.1640194305393646,9,text,coffee,retina
0.8331585112920743,0.14662809390855944,9,text,coffee,method
0.7959206179747768,0.18778172702812407,9,text,moon,camera
0.8449071463671601,0.15138246423808144,9,text,moon,histology
0.7665821611751527,0.1939780342549251,9,text,moon,grass
0.7508281032139924,0.2308285940482444,9,text,moon,brick
0.7247186770357936,0.22006649708559123,9,text,moon,logo
0.8548830035898196,0.15354422487335156,9,text,moon,cell
0.787878163795059,0.18549904288549163,9,text,moon,motorcycle
0.8414288017946534,0.17283542966527554,9,text,moon,coffee_rocket
0.8086461174807154,0.18162394199388945,9,text,moon,bit_allocate
0.7722702176656416,0.1974587935173,9,text,moon,model_card
0.8557275552171827,0.13514757207651668,9,text,moon,deep_field
0.8306547450796057,0.15312951205987568,9,text,moon,tui_main
0.7387227428612015,0.1860672598058264,9,text,moon,tui_log
0.7781655302622692,0.18760137329165258,9,text,moon,tui_model_selection
0.8601454720979473,0.1493956742203466,9,text,moon,fast_gptq
0.881446718733879,0.12014810435586737,9,text,moon,retina
0.8828904844341349,0.1280025641507245,9,text,moon,method
0.7676121311922313,0.20551894183170505,9,text,camera,histology
0.7392955715095265,0.2384890718474542,9,text,camera,grass
0.6715333436440645,0.24533974244441809,9,text,camera,brick
0.706787624071865,0.21805806039128106,9,text,camera,logo
0.7968893766197387,0.19778653453189965,9,text,camera,cell
0.5376873739550961,0.3386893397771532,9,text,camera,motorcycle
0.791403241525276,0.19012148524669087,9,text,camera,coffee_rocket
0.669175518345727,0.22965805265670527,9,text,camera,bit_allocate
0.6917534271190925,0.22567471113089702,9,text,camera,model_card
0.718905354962898,0.18191679364903884,9,text,camera,deep_field
0.7696949750184927,0.17902078957005607,9,text,camera,tui_main
0.8754041093947104,0.15605775210302003,9,text,camera,tui_log
0.6514327275454656,0.24577945461738748,9,text,camera,tui_model_selection
0.6889896748869356,0.2075796787903191,9,text,camera,fast_gptq
0.8129925563070989,0.18046160829446994,9,text,camera,retina
0.7789229015885947,0.18793246921167583,9,text,camera,method
0.917086597376994,0.09672941332176069,9,text,histology,grass
0.7774471771105697,0.1973904107577744,9,text,histology,brick
0.7094823516996542,0.2128314090439601,9,text,histology,logo
0.8973746971987643,0.1261935705407782,9,text,histology,cell
0.6620836926655121,0.2532800246008039,9,text,histology,motorcycle
0.8154248210709747,0.1656507896493625,9,text,histology,coffee_rocket
0.8207324719240451,0.17828216637373398,9,text,histology,bit_allocate
0.7121374020109077,0.19608187342713224,9,text,histology,model_card
0.8017933454360785,0.14966389810442937,9,text,histology,deep_field
0.7454342827522342,0.20444618288000077,9,text,histology,tui_main
0.7764110650358739,0.1572553612682784,9,text,histology,tui_log
0.8148366386929428,0.15882146235770572,9,text,histology,tui_model_selection
0.7824013930445691,0.20357357708735851,9,text,histology,fast_gptq
0.9196688294041715,0.10118890832906774,9,text,histology,retina
0.8825711867274939,0.13774008727968493,9,text,histology,method
0.6867811243667857,0.26639502926583014,9,text,grass,brick
0.6115250383713992,0.284878251019761,9,text,grass,logo
0.8378633435503275,0.15832437172471597,9,text,grass,cell
0.6237143124626334,0.25468905746910986,9,text,grass,motorcycle
0.7128084895561293,0.22706576116719895,9,text,grass,coffee_rocket
0.722816539306151,0.24430633979298355,9,text,grass,bit_allocate
0.7091567132478115,0.2323450179207146,9,text,grass,model_card
0.7464109173436431,0.20456732047908877,9,text,grass,deep_field
0.7328282643576537,0.23088762436072563,9,text,grass,tui_main
0.7868216086475232,0.1792123773955528,9,text,grass,tui_log
0.7413438029417504,0.23127906526895375,9,text,grass,tui_model_selection
0.687134366631367,0.25863524611821154,9,text,grass,fast_gptq
0.8725706031580217,0.14135554461561317,9,text,grass,retina
0.8793079171694643,0.13794987836868472,9,text,grass,method
0.8750542520594122,0.10419248786798982,9,text,brick,logo
0.8303097822765152,0.14009021887979733,9,text,brick,cell
0.608288614513056,0.3213049787166302,9,text,brick,motorcycle
0.900248068420504,0.11396469250686622,9,text,brick,coffee_rocket
0.936556615838267,0.09053575742107074,9,text,brick,bit_allocate
0.6971894297171759,0.24348108632939439,9,text,brick,model_card
0.7981157396198185,0.18826711724176198,9,text,brick,deep_field
0.6403600364556455,0.29577878524541795,9,text,brick,tui_main
0.568278116088532,0.3149834898107402,9,text,brick,tui_log
0.839915525013639,0.167269601818308,9,text,brick,tui_model_selection
0.8899879092971932,0.11349438670057393,9,text,brick,fast_gptq
0.7664106694926763,0.22984099853206322,9,text,brick,retina
0.7528170859274781,0.2374031437336072,9,text,brick,method
0.7562201460486008,0.162350820879053,9,text,logo,cell
0.5141578729012379,0.33673715384808756,9,text,logo,motorcycle
0.8965295927308393,0.11019375128388571,9,text,logo,coffee_rocket
0.8564372987221951,0.11117820793807404,9,text,logo,bit_allocate
0.6815142720538143,0.2186068077777149,9,text,logo,model_card
0.7074024358333231,0.18034725077452712,9,text,logo,deep_field
0.5751588932026527,0.287336176909469,9,text,logo,tui_main
0.5429654977627656,0.30268095534792266,9,text,logo,tui_log
0.7624854309140088,0.17366241488976222,9,text,logo,tui_model_selection
0.8428526143185847,0.1168104547176381,9,text,logo,fast_gptq
0.7199745350311286,0.23377124792878273,9,text,logo,retina
0.7211316707979943,0.20537679677934467,9,text,logo,method
0.7188168980974277,0.2236777550412823,9,text,cell,motorcycle
0.8577570027198531,0.12711284851348714,9,text,cell,coffee_rocket
0.8193888031962575,0.1636666119370832,9,text,cell,bit_allocate
0.6823119176991934,0.22512950347906363,9,text,cell,model_card
0.7935672621038312,0.16302086385299153,9,text,cell,deep_field
0.7399734335345409,0.2091090665576124,9,text,cell,tui_main
0.7777377342429477,0.1932956458801091,9,text,cell,tui_log
0.779723091413561,0.1919164975763506,9,text,cell,tui_model_selection
0.8084705970843146,0.13068219353286545,9,text,cell,fast_gptq
0.8986757308102686,0.1265450182997667,9,text,cell,retina
0.8873982670288171,0.12785687403038784,9,text,cell,method
0.6079829068829647,0.30617417438105526,9,text,motorcycle,coffee_rocket
0.6282253226248536,0.29665975434650377,9,text,motorcycle,bit_allocate
0.7108974684114953,0.2555638859669166,9,text,motorcycle,model_card
0.7741091758465631,0.21033185434957608,9,text,motorcycle,deep_field
0.7330311510095913,0.23059507389826372,9,text,motorcycle,tui_main
0.4629042352645415,0.35657210479097534,9,text,motorcycle,tui_log
0.6446172243904917,0.2771680783730751,9,text,motorcycle,tui_model_selection
0.7410823796228387,0.2346124097632203,9,text,motorcycle,fast_gptq
0.7332094205254824,0.188689706360342,9,text,motorcycle,retina
0.8052163866386685,0.16389367672871563,9,text,motorcycle,method
0.9236343792119809,0.08361845340086735,9,text,coffee_rocket,bit_allocate
0.7089157955351075,0.22251198613626483,9,text,coffee_rocket,model_card
0.7878817459744065,0.17189305028328022,9,text,coffee_rocket,deep_field
0.6979309830237096,0.24898450241122685,9,text,coffee_rocket,tui_main
0.6810920934675098,0.2437941868522266,9,text,coffee_rocket,tui_log
0.7969741392853217,0.1758131869102606,9,text,coffee_rocket,tui_model_selection
0.8952190087660328,0.11204845809777822,9,text,coffee_rocket,fast_gptq
0.8262159302804938,0.18288280056806683,9,text,coffee_rocket,retina
0.7887336926864174,0.19236622475799908,9,text,coffee_rocket,method
0.7129138242369374,0.2156574976852918,9,text,bit_allocate,model_card
0.8181783090750766,0.17400296386363895,9,text,bit_allocate,deep_field
0.6807701224550151,0.271033972477039,9,text,bit_allocate,tui_main
0.6020326119919733,0.27546666381727763,9,text,bit_allocate,tui_log
0.8502292688138385,0.14461566317002938,9,text,bit_allocate,tui_model_selection
0.9000121677340311,0.10286693753440614,9,text,bit_allocate,fast_gptq
0.8079959884661106,0.1966771424098195,9,text,bit_allocate,retina
0.7898454102727451,0.20083873460616167,9,text,bit_allocate,method
0.8680491118574786,0.10642969341519168,9,text,model_card,deep_field
0.8544793941187295,0.14711757807481357,9,text,model_card,tui_main
0.621688243448908,0.2363859223098852,9,text,model_card,tui_log
0.7649306702121434,0.1781126763171627,9,text,model_card,tui_model_selection
0.7800026333726185,0.18630894232032744,9,text,model_card,fast_gptq
0.768019594449789,0.17475355408582463,9,text,model_card,retina
0.8202315784545283,0.14225304881579673,9,text,model_card,method
0.8745029704774411,0.11973911896798023,9,text,deep_field,tui_main
0.635330967627436,0.2135949039246141,9,text,deep_field,tui_log
0.8577578583590292,0.12909108678840106,9,text,deep_field,tui_model_selection
0.8675828592169941,0.1363470203816121,9,text,deep_field,fast_gptq
0.8644071989596221,0.11424870885454169,9,text,deep_field,retina
0.8706677793105221,0.11400287812085863,9,text,deep_field,method
0.7609301606471617,0.15291082421403124,9,text,tui_main,tui_log
0.6829702789277146,0.24547693608675794,9,text,tui_main,tui_model_selection
0.7336077161611891,0.2156479247443826,9,text,tui_main,fast_gptq
0.8059777392306605,0.1554404665687057,9,text,tui_main,retina
0.8426537412266073,0.13464499188218854,9,text,tui_main,method
0.6068711319705801,0.2541670334994115,9,text,tui_log,tui_model_selection
0.5507931309298741,0.2967443371129854,9,text,tui_log,fast_gptq
0.8084266295983958,0.1551748335035118,9,text,tui_log,retina
0.7615053804065155,0.18025617438199398,9,text,tui_log,method
0.8268822625265376,0.171221857435587,9,text,tui_model_selection,fast_gptq
0.8138131623396396,0.1703426084542367,9,text,tui_model_selection,retina
0.8101558019389756,0.17308508651170162,9,text,tui_model_selection,method
0.8207446012554954,0.17832362687166975,9,text,fast_gptq,retina
0.8225612631878151,0.17113800966730058,9,text,fast_gptq,method
0.9277799958217976,0.0888333012826009,9,text,retina,method
0.41969298729347077,0.43188605472444674,10,vision,coins,clock_motion
0.4932157842260755,0.3711258749647055,10,vision,coins,cat
0.4952863803254227,0.36777387753699164,10,vision,coins,phantom
0.4292305606919034,0.4531916845125856,10,vision,coins,color_wheel
0.47491583291802514,0.3989408903081022,10,vision,coins,coffee
0.41061910085935793,0.4345955406301928,10,vision,coins,moon
0.5085847375807675,0.3653035501017703,10,vision,coins,camera
0.56958870542388,0.34266853623522175,10,vision,coins,histology
0.4905819328472318,0.40677348596001317,10,vision,coins,grass
0.6031715229809701,0.3327214048203979,10,vision,coins,brick
0.5419773661475846,0.33311970004999536,10,vision,coins,logo
0.3076119468344304,0.5199197022026489,10,vision,coins,cell
0.5313426275164034,0.3681430531235097,10,vision,coins,motorcycle
0.5255553182927251,0.3497949352241273,10,vision,coins,coffee_rocket
0.6050346070323543,0.3388276607074455,10,vision,coins,bit_allocate
0.3846587865792795,0.43143333612794976,10,vision,coins,model_card
0.6353898978590032,0.3026979284664074,10,vision,coins,deep_field
0.2785048416247401,0.4868395614255394,10,vision,coins,tui_main
0.245527417610778,0.4894892725201453,10,vision,coins,tui_log
0.23078622029043339,0.5339789862932314,10,vision,coins,tui_model_selection
0.5157867555997778,0.38802876441547085,10,vision,coins,fast_gptq
0.4655785551154417,0.40328910834199616,10,vision,coins,retina
0.44142719561122035,0.391067073238098,10,vision,coins,method
0.6789410281295387,0.2499981052771348,10,vision,clock_motion,cat
0.6213896902142992,0.2576820692818603,10,vision,clock_motion,phantom
0.6104533316983238,0.2581710478018856,10,vision,clock_motion,color_wheel
0.7519234278582578,0.1953188051955938,10,vision,clock_motion,coffee
0.634156036945393,0.23394307992540786,10,vision,clock_motion,moon
0.5732956649076719,0.27688144281813837,10,vision,clock_motion,camera
0.5406494116413163,0.3107225846230992,10,vision,clock_motion,histology
0.5765392736188957,0.2644253079089228,10,vision,clock_motion,grass
0.6586924608769925,0.2635505090315955,10,vision,clock_motion,brick
0.6832504654860104,0.27765821804353497,10,vision,clock_motion,logo
0.6470594906480633,0.24153044082529856,10,vision,clock_motion,cell
0.6742632281082674,0.27483076291369923,10,vision,clock_motion,motorcycle
0.7205892463110426,0.20325664032397142,10,vision,clock_motion,coffee_rocket
0.30824914023392286,0.4188534363275032,10,vision,clock_motion,bit_allocate
0.4966242852191296,0.3350541452407446,10,vision,clock_motion,model_card
0.5112050209419318,0.30925731492723224,10,vision,clock_motion,deep_field
0.2986037477429935,0.4420462426358711,10,vision,clock_motion,tui_main
0.18002405849929462,0.5653095024989132,10,vision,clock_motion,tui_log
0.25362348818867436,0.4727846802586838,10,vision,clock_motion,tui_model_selection
0.3768566689044864,0.41412411904937635,10,vision,clock_motion,fast_gptq
0.4717294037035506,0.3199384451107974,10,vision,clock_motion,retina
0.2834475267082411,0.4589703621554272,10,vision,clock_motion,method
0.5790818735877198,0.3017362471142063,10,vision,cat,phantom
0.6763201773819059,0.24695118704576857,10,vision,cat,color_wheel
0.7919425337049338,0.18144121931898172,10,vision,cat,coffee
0.6300133928769049,0.2872858224225594,10,vision,cat,moon
0.6478258839840467,0.23124826814484664,10,vision,cat,camera
0.6419979096818528,0.26935692823498136,10,vision,cat,histology
0.6308113084294403,0.2704918801370444,10,vision,cat,grass
0.6246350480795808,0.2690106632646656,10,vision,cat,brick
0.6145682972132891,0.27864802252304,10,vision,cat,logo
0.587355156055026,0.3013783120602591,10,vision,cat,cell
0.6956257385217594,0.2134091559761368,10,vision,cat,motorcycle
0.7093853597630433,0.21333796127943105,10,vision,cat,coffee_rocket
0.4387238951858926,0.3896784846360808,10,vision,cat,bit_allocate
0.49713262260472435,0.3495192553878059,10,vision,cat,model_card
0.6281395514738897,0.27820626253144437,10,vision,cat,deep_field
0.29094980411602256,0.4973205954783487,10,vision,cat,tui_main
0.17891918711216945,0.5994409555003203,10,vision,cat,tui_log
0.25478143950218685,0.49347867671107737,10,vision,cat,tui_model_selection
0.3973851566807124,0.4353750269951835,10,vision,cat,fast_gptq
0.6016019152108207,0.2709111568747719,10,vision,cat,retina
0.36307202964383456,0.42280238680554005,10,vision,cat,method
0.5480614551201177,0.30983446857083163,10,vision,phantom,color_wheel
0.6510270387445521,0.27587662668652346,10,vision,phantom,coffee
0.6137178998789116,0.27902812532132487,10,vision,phantom,moon
0.6012805059940213,0.2802692274635321,10,vision,phantom,camera
0.5669300768102532,0.3242783342815113,10,vision,phantom,histology
0.5190254045715311,0.34428500895620096,10,vision,phantom,grass
0.537569308204227,0.34279571409658965,10,vision,phantom,brick
0.7883143720183894,0.1782608544875654,10,vision,phantom,logo
0.49316622915138036,0.36356726756392055,10,vision,phantom,cell
0.6049530620218468,0.30394366506711673,10,vision,phantom,motorcycle
0.6472744139758274,0.270458728125582,10,vision,phantom,coffee_rocket
0.5515618788256506,0.3144290988410847,10,vision,phantom,bit_allocate
0.5256778438223312,0.32344058740388715,10,vision,phantom,model_card
0.4771973122700797,0.3675527563305172,10,vision,phantom,deep_field
0.4475296644474629,0.37701729387610616,10,vision,phantom,tui_main
0.33846338290551287,0.4664227252495552,10,vision,phantom,tui_log
0.3945657760483819,0.3982439815347675,10,vision,phantom,tui_model_selection
0.5787946054593971,0.32148994588774815,10,vision,phantom,fast_gptq
0.5463506574168243,0.3232624893641474,10,vision,phantom,retina
0.5079812175741252,0.3335035325111806,10,vision,phantom,method
0.569249446503968,0.30464603631005654,10,vision,color_wheel,coffee
0.5650614127612695,0.3078670589227977,10,vision,color_wheel,moon
