case_id,request_id,category,modality,layer,M,ranks,rank_median_wall_ms,critical_wall_ms,rank_min_wall_ms,rank_spread_wall_ms,critical_layout_ms,dispatch_ms_mean_rank_ms,dispatch_ms_critical_ms,expert_ms_mean_rank_ms,expert_ms_critical_ms,combine_ms_mean_rank_ms,combine_ms_critical_ms,total_ms_per_token,dispatch_ms_per_token,expert_ms_per_token,combine_ms_per_token,token_count_x,token_count_y,total_assignments,tokens,assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_assignment_fraction,top8_assignment_fraction,mean_active_expert_m,p50_active_expert_m,p95_active_expert_m,max_expert_m,tiny_expert_le1_fraction,tiny_expert_le2_fraction,tiny_expert_le4_fraction,rank_max_mean,rank_cv,rank_max,rank_min,unique_ranks_per_token,p_u4,p_u_ge3,correctness
model_card_text_l4_m512,model_card,chart_document,text,4,512,4,1.541079968214035,1.5672320127487183,1.5289600491523743,0.038271963596343994,0.02659199945628643,0.21307200088631362,0.2332960064522922,0.6028119996190071,0.7185440063476562,0.42989998310804367,0.7367520034313202,0.0030610000248998404,0.0004556562626021332,0.0014034062623977661,0.0014389687567017972,512,512,4096,512,4096,109,56.93401085029581,4.041892892796393,0.0283049345016479,0.265380859375,0.364990234375,37.57798165137615,26.0,100.39999999999996,365,0.091743119266055,0.146788990825688,0.2018348623853211,1.224609375,0.1449397731535305,1254,878,3.548828125,0.591796875,0.95703125,True
model_card_text_l4_m64,model_card,chart_document,text,4,64,4,0.8309599906206131,0.8504800200462341,0.823168009519577,0.027312010526657104,0.026496000587940216,0.16294399881735444,0.18284799996763468,0.4010559991002083,0.40168000757694244,0.08114399015903473,0.09220799803733826,0.013288750313222408,0.002856999999494292,0.006276250118389726,0.0014407499693334103,64,64,512,64,512,76,44.266126053688566,3.7902197356570713,0.0335006713867187,0.27734375,0.427734375,6.7368421052631575,3.0,24.0,42,0.1973684210526315,0.3684210526315789,0.6052631578947368,1.1171875,0.1545809291985107,143,94,3.5,0.5625,0.9375,True
model_card_vision_l24_m128,model_card,chart_document,vision,24,128,4,0.8531919866800308,0.878352016210556,0.8440960049629211,0.03425601124763489,0.02739199995994568,0.17195199942216277,0.1906080017797649,0.4210439957678318,0.4355680048465729,0.09512001276016235,0.11049601435661316,0.006862125126644969,0.0014891250139044132,0.0034028750378638506,0.0008632501121610403,128,128,1024,128,1024,115,79.35243594780293,4.3738991452763045,0.0156726837158203,0.123046875,0.2216796875,8.904347826086957,7.0,25.3,36,0.1304347826086956,0.2608695652173913,0.391304347826087,1.21875,0.1777451061320852,312,188,3.4375,0.484375,0.953125,True
model_card_vision_l24_m256,model_card,chart_document,vision,24,256,4,0.8544640094041824,0.863968014717102,0.8511200249195099,0.012847989797592163,0.026944000273942947,0.18301999883260578,0.19489600136876106,0.45923199504613876,0.47044798731803894,0.08207998424768448,0.09694403409957886,0.00337487505748868,0.0007613125053467229,0.0018376874504610896,0.0003786876332014799,256,256,2048,256,2048,123,89.85309825345652,4.498176095144315,0.0136528015136718,0.11376953125,0.2001953125,16.650406504065042,12.0,42.89999999999999,63,0.024390243902439,0.048780487804878,0.1869918699186991,1.224609375,0.1553379140896096,627,408,3.54296875,0.57421875,0.96875,True
model_card_vision_l24_m32,model_card,chart_document,vision,24,32,4,0.8586160093545914,0.8797279894351959,0.8422400057315826,0.03748798370361328,0.027775999158620834,0.1601360000204295,0.17491199728101492,0.3971560038626194,0.40217602252960205,0.09245199710130692,0.11838400363922119,0.027491499669849873,0.005465999915031716,0.012568000704050064,0.0036995001137256622,32,32,256,32,256,63,46.5431716591236,3.840380304652308,0.0277099609375,0.21484375,0.359375,4.063492063492063,3.0,10.0,18,0.2063492063492063,0.4603174603174603,0.7142857142857143,1.6875,0.4188257860525066,108,40,3.40625,0.46875,0.9375,True
model_card_vision_l24_m512,model_card,chart_document,vision,24,512,4,1.3303439915180206,1.3570079803466797,1.1380959749221802,0.2189120054244995,0.028575999662280083,0.38184800173621625,0.44982399651780725,0.5527080073952675,0.6134399771690369,0.2212200090289116,0.2810400128364563,0.0026504062116146088,0.0008785624931988423,0.0011981249554082751,0.0005489062750712037,512,512,4096,512,4096,126,95.09388810418076,4.554864699391223,0.0129280090332031,0.118408203125,0.20068359375,32.507936507936506,26.5,83.25,133,0.0158730158730158,0.0238095238095238,0.0317460317460317,1.14453125,0.097159380509281,1172,923,3.595703125,0.626953125,0.96875,True
model_card_vision_l24_m64,model_card,chart_document,vision,24,64,4,0.8391920030117035,0.8664799928665161,0.8357119858264923,0.030768007040023804,0.028543999418616295,0.16380400105845183,0.18236800003796816,0.3967040181159973,0.4018400311470032,0.08740001171827316,0.09921601414680481,0.013538749888539314,0.0028495000005932525,0.006278750486671925,0.0015502502210438251,64,64,512,64,512,84,61.63329695117144,4.12120225942471,0.019927978515625,0.16015625,0.26953125,6.095238095238095,5.0,15.699999999999989,25,0.2023809523809523,0.2976190476190476,0.4523809523809524,1.3203125,0.2080238586827242,169,99,3.390625,0.4375,0.953125,True
model_card_vision_l44_m128,model_card,chart_document,vision,44,128,4,0.8426240086555481,0.8627040088176727,0.8368160128593445,0.025887995958328247,0.027904000133275986,0.17282800108660012,0.1921439990401268,0.4130680002272129,0.4323200136423111,0.09265600144863129,0.10400000214576721,0.006739875068888068,0.0015011249925009906,0.0033775001065805554,0.0008125000167638063,128,128,1024,128,1024,108,74.32508462602813,4.308448507477904,0.017038345336914,0.1376953125,0.240234375,9.48148148148148,7.0,26.64999999999999,46,0.1388888888888889,0.2129629629629629,0.3703703703703703,1.1640625,0.1369139231900147,298,213,3.78125,0.78125,1.0,True
model_card_vision_l44_m256,model_card,chart_document,vision,44,256,4,0.8623440116643906,0.8909440040588379,0.8479840159416199,0.04295998811721802,0.025439999997615814,0.19154799857642502,0.21335999947041273,0.4570080079138279,0.47256001830101013,0.08727198839187622,0.09696000814437866,0.0034802500158548355,0.0008334374979312997,0.0018459375714883208,0.00037875003181397915,256,256,2048,256,2048,116,85.02013145360753,4.442888069078679,0.0143418312072753,0.11865234375,0.20751953125,17.655172413793103,15.0,46.25,73,0.0603448275862069,0.0948275862068965,0.1551724137931034,1.203125,0.1608277177900946,616,401,3.70703125,0.72265625,0.984375,True
model_card_vision_l44_m32,model_card,chart_document,vision,44,32,4,0.8466159999370575,0.8711040019989014,0.829695999622345,0.041408002376556396,0.027168000116944313,0.16769600100815296,0.1902879998087883,0.39958400279283524,0.40857601165771484,0.09197203069925308,0.10328000783920288,0.027222000062465668,0.005946499994024634,0.012768000364303589,0.00322750024497509,32,32,256,32,256,59,40.276585078764384,3.695770284682497,0.032867431640625,0.24609375,0.421875,4.338983050847458,2.0,15.0,17,0.2372881355932203,0.5084745762711864,0.7288135593220338,1.21875,0.1668293476879892,78,48,3.875,0.875,1.0,True
model_card_vision_l44_m512,model_card,chart_document,vision,44,512,4,0.9233439862728119,0.9455520212650299,0.9150079786777496,0.030544042587280273,0.026079999282956123,0.21309200103860348,0.23259200202301145,0.5242119990289211,0.5430239886045456,0.08648799359798431,0.10764798521995544,0.0018467812915332615,0.00045428125395119423,0.0010605937277432531,0.00021024997113272548,512,512,4096,512,4096,119,91.16234931354614,4.512641975365573,0.0131492614746093,0.115478515625,0.194091796875,34.42016806722689,32.0,80.0,154,0.0252100840336134,0.042016806722689,0.0756302521008403,1.177734375,0.148788839446702,1206,809,3.654296875,0.67578125,0.978515625,True
model_card_vision_l44_m64,model_card,chart_document,vision,44,64,4,0.8297359943389893,0.8520480096340179,0.8244160115718842,0.02763199806213379,0.028063999488949776,0.16483199910726398,0.1841599941253662,0.394896000623703,0.4028319865465164,0.08497198671102524,0.09102398157119751,0.01331325015053153,0.002877499908208847,0.006294249789789319,0.001422249712049961,64,64,512,64,512,77,50.37705079544953,3.919535730017837,0.0265045166015625,0.205078125,0.36328125,6.64935064935065,4.0,23.200000000000003,31,0.2077922077922078,0.2987012987012987,0.5064935064935064,1.203125,0.1594400908746761,154,99,3.875,0.875,1.0,True
model_card_vision_l4_m128,model_card,chart_document,vision,4,128,4,1.7720880508422852,1.7874239683151245,1.7661280035972595,0.02129596471786499,0.02703999914228916,0.17549600009806454,0.19260799791663885,0.7793800123035908,0.8432160019874573,0.27909599244594574,0.758080005645752,0.01396424975246191,0.001504749983723741,0.00658762501552701,0.005922500044107437,128,128,1024,128,1024,111,69.01743790005914,4.2343591958573965,0.0199947357177734,0.173828125,0.2958984375,9.225225225225223,5.0,31.5,60,0.1531531531531531,0.2882882882882883,0.4504504504504504,1.3203125,0.1956832418791751,338,203,3.578125,0.609375,0.96875,True
model_card_vision_l4_m256,model_card,chart_document,vision,4,256,4,1.7580800354480743,1.7970880270004272,1.751904010772705,0.04518401622772217,0.028031999245285988,0.18614799971692264,0.21088000433519483,0.7350400052964687,0.8475520014762878,0.3285279795527458,0.9751679599285126,0.007019875105470419,0.0008237500169343548,0.0033107500057667494,0.0038092498434707522,256,256,2048,256,2048,118,78.63580092949357,4.364827078297997,0.0170783996582031,0.15283203125,0.25537109375,17.35593220338983,11.5,51.599999999999966,109,0.0338983050847457,0.0677966101694915,0.1864406779661017,1.201171875,0.1335429133904037,615,423,3.55859375,0.5859375,0.97265625,True
model_card_vision_l4_m32,model_card,chart_document,vision,4,32,4,1.5702080428600311,1.5886560082435608,1.5197760462760925,0.06887996196746826,0.11315199732780457,0.20868400018662214,0.23371200263500214,0.4534680098295212,0.4971039891242981,0.1108119785785675,0.15104001760482788,0.049645500257611275,0.007303500082343817,0.015534499660134315,0.004720000550150871,32,32,256,32,256,64,39.23715994654144,3.669624255588088,0.03753662109375,0.29296875,0.4453125,4.0,2.0,11.0,23,0.375,0.5625,0.734375,1.1875,0.2176310668310018,76,42,3.625,0.65625,0.96875,True
model_card_vision_l4_m512,model_card,chart_document,vision,4,512,4,1.7794079780578613,1.8107519745826721,1.7692959904670715,0.041455984115600586,0.026623999699950218,0.21539199852850288,0.24836800154298544,0.7421640120446682,0.8373280465602875,0.3426560014486313,0.9412479996681213,0.0035366249503567815,0.00048509375301364344,0.0016354063409380615,0.0018383749993517995,512,512,4096,512,4096,124,85.37030699348554,4.446998347050487,0.0151546001434326,0.139404296875,0.23095703125,33.03225806451613,24.0,90.24999999999996,175,0.0241935483870967,0.0403225806451612,0.064516129032258,1.16015625,0.1171569784471968,1188,852,3.517578125,0.55078125,0.966796875,True
model_card_vision_l4_m64,model_card,chart_document,vision,4,64,4,1.3401840031147003,1.3629599809646606,1.334704041481018,0.028255939483642578,0.026367999613285065,0.1642480007139966,0.18473600037395954,0.43254800885915756,0.44489598274230957,0.21433600038290024,0.5718080699443817,0.021296249702572823,0.002886500005843118,0.006951499730348587,0.008934501092880964,64,64,512,64,512,82,50.53823980314285,3.9227302735566094,0.0289688110351562,0.248046875,0.375,6.243902439024391,4.0,19.75000000000001,41,0.1707317073170731,0.3902439024390244,0.6097560975609756,1.3203125,0.2160124462921639,169,96,3.5625,0.578125,0.984375,True
retina_text_l24_m128,retina,fine_grained,text,24,128,4,0.8285280019044876,0.8457280099391937,0.8224160075187683,0.023312002420425415,0.025087999179959297,0.1666279990458861,0.1825280012562871,0.4057160057127476,0.42000001668930054,0.08503200858831406,0.09705600142478943,0.006607250077649951,0.001426000009814743,0.0032812501303851604,0.0007582500111311674,128,128,1024,128,1024,91,51.77226209463346,3.946854525045811,0.0267753601074218,0.21875,0.3564453125,11.252747252747254,6.0,40.0,73,0.2197802197802197,0.3296703296703296,0.4285714285714285,1.5078125,0.3214537595537654,386,158,3.546875,0.5625,0.984375,True
retina_text_l24_m256,retina,fine_grained,text,24,256,4,0.8537279963493347,0.8767839968204498,0.8451039791107178,0.031680017709732056,0.028095999732613564,0.19042400072794408,0.20907200267538428,0.43893999606370926,0.45211198925971985,0.09145200252532959,0.11177602410316467,0.003424937487579882,0.0008166875104507199,0.0017660624580457807,0.000436625094152987,256,256,2048,256,2048,99,53.71822340823748,3.983752299779752,0.0260138511657714,0.20263671875,0.34521484375,20.68686868686869,12.0,76.19999999999999,164,0.1515151515151515,0.2424242424242424,0.3434343434343434,1.38671875,0.2459231799754117,710,360,3.54296875,0.5625,0.98046875,True
retina_text_l24_m32,retina,fine_grained,text,24,32,4,0.8307279795408249,0.8522720038890839,0.8245599865913391,0.02771201729774475,0.026176000013947487,0.16025199776049703,0.17664000019431114,0.399763997644186,0.4073599874973297,0.08434000611305237,0.09520000219345093,0.02663350012153387,0.005520000006072223,0.012729999609291553,0.0029750000685453415,32,32,256,32,256,71,46.7550090785068,3.844921396059283,0.03021240234375,0.24609375,0.390625,3.6056338028169015,2.0,11.0,22,0.380281690140845,0.5915492957746479,0.7323943661971831,1.453125,0.3234412741325695,93,35,3.46875,0.5,0.96875,True
retina_text_l24_m512,retina,fine_grained,text,24,512,4,1.3458639681339264,1.3625119924545288,1.3391040563583374,0.023407936096191406,0.026079999282956123,0.21679599827621132,0.23323199665173888,0.5434080138802528,0.6244000196456909,0.4036319926381111,0.5170719921588898,0.0026611562352627516,0.0004555312434604275,0.00121953128837049,0.0010099062346853316,512,512,4096,512,4096,112,57.85198126798032,4.057887701419348,0.0249081850051879,0.207275390625,0.32861328125,36.57142857142857,19.0,121.24999999999972,357,0.125,0.2232142857142857,0.2946428571428571,1.328125,0.1953954901808325,1360,870,3.5546875,0.57421875,0.98046875,True
retina_text_l24_m64,retina,fine_grained,text,24,64,4,0.8293920010328293,0.8524160087108612,0.8231840133666992,0.029231995344161987,0.02831999957561493,0.16339999926276505,0.1819039979018271,0.39649999886751175,0.40374399721622467,0.08366799354553223,0.09652799367904663,0.013319000136107206,0.0028422499672160484,0.0063084999565035105,0.0015082499012351036,64,64,512,64,512,83,52.33376670024194,3.957641797542255,0.0263595581054687,0.21484375,0.361328125,6.168674698795181,4.0,19.89999999999999,33,0.2289156626506024,0.3855421686746988,0.5542168674698795,1.46875,0.2948119103767688,188,84,3.578125,0.59375,0.984375,True
retina_text_l44_m128,retina,fine_grained,text,44,128,4,0.863304004073143,0.8832480013370514,0.8438079953193665,0.039440006017684937,0.026335999369621277,0.17448799824342132,0.19475199887529016,0.4043999873101711,0.42078398168087006,0.09442800283432007,0.10953599214553833,0.006900375010445714,0.0015214999912132043,0.0032873748568817973,0.0008557499386370182,128,128,1024,128,1024,92,57.42158231496615,4.050420231174366,0.0235099792480468,0.197265625,0.328125,11.130434782608695,8.0,36.15000000000002,70,0.2282608695652173,0.2391304347826087,0.3369565217391304,1.2109375,0.1609877424608974,310,194,3.640625,0.65625,0.984375,True
retina_text_l44_m256,retina,fine_grained,text,44,256,4,0.8498719930648804,0.8712159991264343,0.8449279963970184,0.026288002729415894,0.02579200081527233,0.1839759984286502,0.2035519969649613,0.45739199966192245,0.47118400037288666,0.08558401465415955,0.10496002435684204,0.003403187496587634,0.00079512498814438,0.0018405625014565885,0.0004100000951439142,256,256,2048,256,2048,107,60.01688777074593,4.094625985464631,0.0231389999389648,0.2041015625,0.31787109375,19.14018691588785,12.0,58.49999999999994,141,0.1962616822429906,0.2616822429906542,0.3271028037383177,1.134765625,0.1843505843208887,581,351,3.6796875,0.69140625,0.98828125,True
retina_text_l44_m32,retina,fine_grained,text,44,32,4,1.0198400169610977,1.0576159954071045,1.001935988664627,0.05568000674247742,0.025919999927282333,0.1810680003836751,0.20846400503069162,0.4131120406091213,0.4550721347332001,0.20588798075914383,0.25064000487327576,0.033050499856472015,0.006514500157209113,0.014221004210412502,0.007832500152289867,32,32,256,32,256,71,46.27638588971474,3.834631807005475,0.030853271484375,0.2578125,0.41796875,3.6056338028169015,2.0,13.0,18,0.380281690140845,0.5070422535211268,0.7887323943661971,1.40625,0.2642427269576213,90,48,3.5625,0.59375,0.96875,True
retina_text_l44_m512,retina,fine_grained,text,44,512,4,1.3331120312213898,1.359328031539917,1.3276000022888184,0.03172802925109863,0.02672000043094158,0.22371999942697585,0.2446400006301701,0.5416839867830276,0.6329119801521301,0.39739203453063965,0.5205600559711456,0.0026549375616014004,0.000477812501230801,0.0012361562112346292,0.0010167188593186438,512,512,4096,512,4096,108,55.839938694843184,4.022489360581795,0.0264642238616943,0.249267578125,0.358642578125,37.92592592592592,21.0,103.84999999999992,276,0.1018518518518518,0.2037037037037037,0.2777777777777778,1.181640625,0.1646036578155533,1210,750,3.720703125,0.7265625,0.994140625,True
retina_text_l44_m64,retina,fine_grained,text,44,64,4,0.8427999913692474,0.8686560094356537,0.8351520001888275,0.03350400924682617,0.02703999914228916,0.16729599994141608,0.18966399878263474,0.3959759995341301,0.39927999675273895,0.0883679986000061,0.09851199388504028,0.013572750147432089,0.0029634999809786677,0.006238749949261546,0.0015392499044537544,64,64,512,64,512,84,50.12075938874497,3.914435281324598,0.0293807983398437,0.24609375,0.390625,6.095238095238095,4.0,19.0,42,0.2857142857142857,0.3928571428571428,0.5357142857142857,1.265625,0.1981820452182159,162,96,3.609375,0.625,0.984375,True
retina_text_l4_m128,retina,fine_grained,text,4,128,4,0.8481439799070358,0.8543519973754883,0.8382239937782288,0.01612800359725952,0.02598400041460991,0.16947199881542474,0.18867200007662177,0.40496400371193886,0.4116320163011551,0.09522800892591476,0.11112001538276672,0.006674624979496002,0.0014740000005986076,0.003215875127352774,0.000868125120177865,128,128,1024,128,1024,91,57.12070554180188,4.0451666698773465,0.0256290435791015,0.2265625,0.3505859375,11.252747252747254,7.0,35.0,83,0.1098901098901098,0.1758241758241758,0.3186813186813186,1.140625,0.1245107613321033,292,208,3.6953125,0.6953125,1.0,True
retina_text_l4_m256,retina,fine_grained,text,4,256,4,0.8537600040435791,0.8760479986667633,0.8479520082473755,0.028095990419387817,0.027295999228954315,0.18655600270722061,0.20390399917960167,0.4419719986617565,0.44940800964832306,0.09191600233316422,0.10849601030349731,0.003422062494792044,0.000796499996795319,0.001755500037688762,0.0004238125402480364,256,256,2048,256,2048,98,56.82638715427598,4.0400007804266025,0.0260291099548339,0.2333984375,0.3642578125,20.897959183673468,11.5,68.89999999999978,146,0.0918367346938775,0.1224489795918367,0.2448979591836734,1.220703125,0.1570839560957621,625,407,3.6953125,0.69921875,0.99609375,True
retina_text_l4_m32,retina,fine_grained,text,4,32,4,0.8471440076828003,0.8737599849700928,0.8386240005493164,0.03513598442077637,0.026815999299287796,0.16604800091590732,0.18859200226143003,0.40042000263929367,0.40955202281475067,0.09418799728155136,0.1098560094833374,0.0273049995303154,0.005893500070669688,0.012798500712960958,0.003433000296354294,32,32,256,32,256,67,40.3882681941739,3.6985393515620864,0.038055419921875,0.3046875,0.44921875,3.82089552238806,2.0,10.699999999999996,24,0.373134328358209,0.582089552238806,0.7761194029850746,1.109375,0.1184824288133054,71,52,3.75,0.75,1.0,True
retina_text_l4_m512,retina,fine_grained,text,4,512,4,1.546200007200241,1.5792160034179688,1.53164803981781,0.04756796360015869,0.025728000327944756,0.21877999557182193,0.2463679937645793,0.6075519882142544,0.7438079416751862,0.4291280210018158,0.7396800518035889,0.00308440625667572,0.00048118748782144394,0.001452749886084348,0.0014446876011788845,512,512,4096,512,4096,105,56.31981600354457,4.031046444861932,0.0276679992675781,0.2587890625,0.370361328125,39.00952380952381,21.0,96.79999999999994,291,0.0761904761904762,0.1142857142857142,0.1523809523809524,1.353515625,0.2213040164160713,1386,767,3.6328125,0.646484375,0.986328125,True
retina_text_l4_m64,retina,fine_grained,text,4,64,4,0.8272560089826584,0.8435840010643005,0.8167200088500977,0.02686399221420288,0.02643200010061264,0.16105599864386022,0.1788799986243248,0.3914320021867752,0.39792001247406006,0.08007999509572983,0.09758397936820984,0.013181000016629696,0.002794999978505075,0.006217500194907188,0.0015247496776282787,64,64,512,64,512,81,51.23783778869138,3.936478278415534,0.0297927856445312,0.26171875,0.390625,6.320987654320987,5.0,20.0,46,0.1604938271604938,0.3209876543209876,0.4814814814814814,1.046875,0.0811898816047911,134,110,3.671875,0.671875,1.0,True
retina_vision_l24_m128,retina,fine_grained,vision,24,128,4,0.8319920003414154,0.8396960198879242,0.8265919983386993,0.013104021549224854,0.026623999699950218,0.1659399998607114,0.18363200360909104,0.4073519855737686,0.42633597552776337,0.08435600250959396,0.09395202994346619,0.006560125155374408,0.0014346250281960238,0.0033307498088106513,0.0007340002339333296,128,128,1024,128,1024,92,57.02386794790185,4.04346991611723,0.0234260559082031,0.1865234375,0.32421875,11.130434782608695,6.5,35.900000000000006,60,0.1195652173913043,0.2608695652173913,0.4347826086956521,1.43359375,0.2538010599413323,367,207,3.6171875,0.6484375,0.96875,True
retina_vision_l24_m256,retina,fine_grained,vision,24,256,4,0.8546160012483597,0.8690719902515411,0.8470080196857452,0.0220639705657959,0.026559999212622643,0.18622400145977736,0.20697600580751896,0.45112400129437447,0.4649599939584732,0.08359599858522415,0.1016480028629303,0.0033948124619200826,0.0008085000226856209,0.001816249976400286,0.0003970625111833215,256,256,2048,256,2048,108,67.8844042956912,4.217806321815852,0.0191388130187988,0.15673828125,0.271484375,18.96296296296296,12.0,58.64999999999999,91,0.0648148148148148,0.1203703703703703,0.2592592592592592,1.40625,0.2373026781036325,720,422,3.64453125,0.6640625,0.98046875,True
retina_vision_l24_m32,retina,fine_grained,vision,24,32,4,0.8269039988517761,0.8507840037345886,0.820719987154007,0.030064016580581665,0.026048000901937485,0.16051200043875724,0.17496000230312347,0.39539599418640137,0.39990396797657013,0.07806399464607239,0.09275197982788086,0.026587000116705894,0.0054675000719726086,0.012496998999267817,0.002898499369621277,32,32,256,32,256,47,30.30534737511997,3.4113241779714407,0.04266357421875,0.29296875,0.484375,5.446808510638298,3.0,16.39999999999999,22,0.3404255319148936,0.4468085106382978,0.5957446808510638,1.484375,0.3023750387556816,95,42,3.71875,0.71875,1.0,True
retina_vision_l24_m512,retina,fine_grained,vision,24,512,4,0.9199599921703339,0.937936007976532,0.9136480093002319,0.02428799867630005,0.026815999299287796,0.2098119982983917,0.2290079966187477,0.5142440013587475,0.5439839661121368,0.09860397130250931,0.12591996788978577,0.001831906265579164,0.0004472812433959916,0.0010624686838127673,0.0002459374372847378,512,512,4096,512,4096,118,76.82464404982692,4.341525474746159,0.0164921283721923,0.13720703125,0.235107421875,34.71186440677966,22.0,98.89999999999996,183,0.0762711864406779,0.0847457627118644,0.1525423728813559,1.341796875,0.2044668624629893,1374,829,3.68359375,0.69921875,0.984375,True
retina_vision_l24_m64,retina,fine_grained,vision,24,64,4,0.8376400023698807,0.8555839955806732,0.831824004650116,0.02375999093055725,0.025919999927282333,0.16450399963650852,0.18569600023329258,0.4001599997282028,0.40622398257255554,0.08080799877643585,0.09340798854827881,0.013368499930948019,0.0029015000036451966,0.00634724972769618,0.0014594998210668564,64,64,512,64,512,64,40.83820730388912,3.7096180967377537,0.032928466796875,0.25390625,0.41015625,8.0,4.5,22.69999999999999,40,0.15625,0.34375,0.5,1.4140625,0.2551950464228293,181,93,3.625,0.65625,0.96875,True
retina_vision_l44_m128,retina,fine_grained,vision,44,128,4,0.8434800058603287,0.8606240153312683,0.838128000497818,0.022496014833450317,0.02627200074493885,0.1722919997991994,0.1884960005991161,0.4063839986920357,0.4187519997358322,0.09297198802232742,0.106687992811203,0.006723625119775534,0.0014726250046805944,0.003271499997936189,0.0008334999438375235,128,128,1024,128,1024,92,54.52968679296731,3.998745265165145,0.0268497467041015,0.2236328125,0.3876953125,11.130434782608695,6.0,47.250000000000014,66,0.1413043478260869,0.1956521739130435,0.3260869565217391,1.140625,0.0853584897789537,292,238,3.71875,0.734375,0.984375,True
retina_vision_l44_m256,retina,fine_grained,vision,44,256,4,0.8560799956321716,0.8739520013332367,0.8490720093250275,0.02487999200820923,0.0272000003606081,0.1898440005024895,0.2054719990119338,0.44994400441646576,0.4636159986257553,0.08913999050855637,0.10512000322341919,0.003413875005207956,0.0008026249961403664,0.0018109999946318567,0.0004106250125914812,256,256,2048,256,2048,108,70.6194944810531,4.257306232177439,0.0187849998474121,0.15966796875,0.28759765625,18.96296296296296,14.0,66.64999999999999,88,0.074074074074074,0.1296296296296296,0.1944444444444444,1.146484375,0.1231940464117039,587,414,3.69140625,0.71484375,0.9765625,True
retina_vision_l44_m32,retina,fine_grained,vision,44,32,4,0.8307919949293137,0.8526400029659271,0.824975997209549,0.027664005756378174,0.025472000241279602,0.1586360001238063,0.1744799972511828,0.3980080075562,0.40323199331760406,0.08227599412202835,0.09751999378204346,0.026645000092685223,0.005452499914099462,0.012600999791175127,0.003047499805688858,32,32,256,32,256,34,19.006047380891008,2.9447572117298764,0.0716552734375,0.4375,0.69140625,7.529411764705882,3.0,28.0,28,0.2352941176470588,0.4411764705882353,0.5588235294117647,1.234375,0.1979509290518738,79,50,3.96875,0.96875,1.0,True
retina_vision_l44_m512,retina,fine_grained,vision,44,512,4,1.3312879800796509,1.3577920198440552,1.3232959508895874,0.03449606895446777,0.02672000043094158,0.21170799992978573,0.23838400188833475,0.5398200005292892,0.6445440053939819,0.41134001314640045,0.5565600693225861,0.0026519375387579203,0.0004655937536881538,0.001258875010535121,0.001087031385395676,512,512,4096,512,4096,116,78.4980231291169,4.3630734414026895,0.0162152051925659,0.14111328125,0.2431640625,35.310344827586206,27.0,101.5,176,0.0517241379310344,0.0862068965517241,0.1379310344827586,1.2021484375,0.1810266104679358,1231,725,3.6171875,0.6484375,0.96875,True
retina_vision_l44_m64,retina,fine_grained,vision,44,64,4,0.8340479880571365,0.8531999886035919,0.8283840119838715,0.02481597661972046,0.030719999223947525,0.16054799978155643,0.17867200169712305,0.3953079916536808,0.40243200957775116,0.0812080055475235,0.09646403789520264,0.013331249821931124,0.0027917500265175477,0.006288000149652362,0.0015072505921125412,64,64,512,64,512,66,34.95591410377013,3.5540876704951465,0.0431137084960937,0.32421875,0.517578125,7.757575757575758,4.0,38.0,43,0.2575757575757575,0.4242424242424242,0.5151515151515151,1.1484375,0.1040852546443299,147,115,3.828125,0.84375,0.984375,True
retina_vision_l4_m128,retina,fine_grained,vision,4,128,4,0.8493920117616653,0.8857600092887878,0.8420639932155609,0.04369601607322693,0.025407999753952026,0.17317999969236553,0.18715199874714017,0.4036480076611042,0.4176320284605026,0.09466799348592758,0.11983996629714966,0.006920000072568655,0.0014621249902120326,0.0032627502223476768,0.0009362497366964817,128,128,1024,128,1024,87,47.3351585171924,3.8572533284120993,0.0287971496582031,0.205078125,0.3701171875,11.770114942528735,5.0,44.0,61,0.1954022988505747,0.3103448275862069,0.4712643678160919,1.20703125,0.1380515394302522,309,213,3.65625,0.6875,0.96875,True
retina_vision_l4_m256,retina,fine_grained,vision,4,256,4,0.8504720032215118,0.8732959926128387,0.8387839794158936,0.03451201319694519,0.026335999369621277,0.18307599832769483,0.20350399939343333,0.4547399953007698,0.4637119770050049,0.08797600120306015,0.10711997747421265,0.0034113124711439013,0.000794937497630599,0.0018113749101758003,0.00041843741200864315,256,256,2048,256,2048,107,60.44974906605141,4.101812425952954,0.0225491523742675,0.1708984375,0.30322265625,19.14018691588785,9.0,68.39999999999998,105,0.0747663551401869,0.1495327102803738,0.2803738317757009,1.07421875,0.0500434686535896,550,478,3.63671875,0.6796875,0.95703125,True
retina_vision_l4_m32,retina,fine_grained,vision,4,32,4,0.8468240052461624,0.8725759983062744,0.8245599865913391,0.0480160117149353,0.02643200010061264,0.16164399997796863,0.18167999666184187,0.3973959945142269,0.4087679982185364,0.08907599002122879,0.1087999939918518,0.027267999947071075,0.005677499895682558,0.012773999944329262,0.003399999812245369,32,32,256,32,256,37,26.22185550356067,3.266593242557896,0.050384521484375,0.34765625,0.54296875,6.918918918918919,5.0,20.19999999999997,29,0.081081081081081,0.1891891891891892,0.4864864864864865,1.265625,0.2555535505280644,81,40,3.65625,0.6875,0.96875,True
