case_id,request_id,category,modality,layer,M,rank,token_count_x,wall_ms,wall_p25_ms,wall_p95_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,warmups,iterations,output_shape,route_identity,token_partition_identity,token_count_y,total_assignments,tokens,assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_assignment_fraction,top8_assignment_fraction,mean_active_expert_m,p50_active_expert_m,p95_active_expert_m,max_expert_m,tiny_expert_le1_fraction,tiny_expert_le2_fraction,tiny_expert_le4_fraction,rank_max_mean,rank_cv,rank_max,rank_min,unique_ranks_per_token,p_u4,p_u_ge3
retina_text_l4_m32,retina,fine_grained,text,4,32,0,32,0.8737599849700928,0.8535679876804352,1.113212776184082,0.025087999179959297,0.18859200226143003,0.39187198877334595,0.1098560094833374,3,20,"[32, 2048]",True,True,32,256,32,256,67,40.3882681941739,3.6985393515620864,0.038055419921875,0.3046875,0.44921875,3.82089552238806,2.0,10.699999999999996,24,0.373134328358209,0.582089552238806,0.7761194029850746,1.109375,0.1184824288133054,71,52,3.75,0.75,1.0
retina_text_l4_m64,retina,fine_grained,text,4,64,0,64,0.8435840010643005,0.8244799971580505,0.9036544173955918,0.022655999287962914,0.1788799986243248,0.3819199949502945,0.09758397936820984,3,20,"[64, 2048]",True,True,64,512,64,512,81,51.23783778869138,3.936478278415534,0.0297927856445312,0.26171875,0.390625,6.320987654320987,5.0,20.0,46,0.1604938271604938,0.3209876543209876,0.4814814814814814,1.046875,0.0811898816047911,134,110,3.671875,0.671875,1.0
retina_text_l4_m128,retina,fine_grained,text,4,128,0,128,0.8543519973754883,0.8419839888811111,1.1634639918804168,0.02393599972128868,0.18867200007662177,0.3968160003423691,0.11112001538276672,3,20,"[128, 2048]",True,True,128,1024,128,1024,91,57.12070554180188,4.0451666698773465,0.0256290435791015,0.2265625,0.3505859375,11.252747252747254,7.0,35.0,83,0.1098901098901098,0.1758241758241758,0.3186813186813186,1.140625,0.1245107613321033,292,208,3.6953125,0.6953125,1.0
retina_text_l4_m256,retina,fine_grained,text,4,256,0,256,0.8760479986667633,0.8603519946336746,1.0000959783792496,0.02521600015461445,0.20390399917960167,0.4315519779920578,0.10849601030349731,3,20,"[256, 2048]",True,True,256,2048,256,2048,98,56.82638715427598,4.0400007804266025,0.0260291099548339,0.2333984375,0.3642578125,20.897959183673468,11.5,68.89999999999978,146,0.0918367346938775,0.1224489795918367,0.2448979591836734,1.220703125,0.1570839560957621,625,407,3.6953125,0.69921875,0.99609375
retina_text_l4_m512,retina,fine_grained,text,4,512,0,512,1.5792160034179688,1.5595280230045319,1.6419936537742614,0.025728000327944756,0.2463679937645793,0.49132800102233887,0.7396800518035889,3,20,"[512, 2048]",True,True,512,4096,512,4096,105,56.31981600354457,4.031046444861932,0.0276679992675781,0.2587890625,0.370361328125,39.00952380952381,21.0,96.79999999999994,291,0.0761904761904762,0.1142857142857142,0.1523809523809524,1.353515625,0.2213040164160713,1386,767,3.6328125,0.646484375,0.986328125
model_card_vision_l44_m32,model_card,chart_document,vision,44,32,0,32,0.8711040019989014,0.8441919833421707,2.66733113527298,0.026208000257611275,0.1902879998087883,0.39481599628925323,0.10328000783920288,3,20,"[32, 2048]",True,True,32,256,32,256,59,40.276585078764384,3.695770284682497,0.032867431640625,0.24609375,0.421875,4.338983050847458,2.0,15.0,17,0.2372881355932203,0.5084745762711864,0.7288135593220338,1.21875,0.1668293476879892,78,48,3.875,0.875,1.0
model_card_vision_l44_m64,model_card,chart_document,vision,44,64,0,64,0.8520480096340179,0.8441200107336044,0.8986415833234788,0.02630399912595749,0.1841599941253662,0.3867199867963791,0.09102398157119751,3,20,"[64, 2048]",True,True,64,512,64,512,77,50.37705079544953,3.919535730017837,0.0265045166015625,0.205078125,0.36328125,6.64935064935065,4.0,23.200000000000003,31,0.2077922077922078,0.2987012987012987,0.5064935064935064,1.203125,0.1594400908746761,154,99,3.875,0.875,1.0
model_card_vision_l44_m128,model_card,chart_document,vision,44,128,0,128,0.8627040088176727,0.8521599918603897,1.1625039517879485,0.027424000203609467,0.1921439990401268,0.4031040072441101,0.10400000214576721,3,20,"[128, 2048]",True,True,128,1024,128,1024,108,74.32508462602813,4.308448507477904,0.017038345336914,0.1376953125,0.240234375,9.48148148148148,7.0,26.64999999999999,46,0.1388888888888889,0.2129629629629629,0.3703703703703703,1.1640625,0.1369139231900147,298,213,3.78125,0.78125,1.0
model_card_vision_l44_m256,model_card,chart_document,vision,44,256,0,256,0.8909440040588379,0.8644879907369614,1.088689571619034,0.023584000766277313,0.21335999947041273,0.45163199305534363,0.09696000814437866,3,20,"[256, 2048]",True,True,256,2048,256,2048,116,85.02013145360753,4.442888069078679,0.0143418312072753,0.11865234375,0.20751953125,17.655172413793103,15.0,46.25,73,0.0603448275862069,0.0948275862068965,0.1551724137931034,1.203125,0.1608277177900946,616,401,3.70703125,0.72265625,0.984375
model_card_vision_l44_m512,model_card,chart_document,vision,44,512,0,512,0.9455520212650299,0.9323039948940277,0.9946496069431305,0.022655999287962914,0.23259200202301145,0.5119519978761673,0.10764798521995544,3,20,"[512, 2048]",True,True,512,4096,512,4096,119,91.16234931354614,4.512641975365573,0.0131492614746093,0.115478515625,0.194091796875,34.42016806722689,32.0,80.0,154,0.0252100840336134,0.042016806722689,0.0756302521008403,1.177734375,0.148788839446702,1206,809,3.654296875,0.67578125,0.978515625
model_card_text_l44_m32,model_card,chart_document,text,44,32,0,32,0.8404319882392883,0.8300320208072662,0.887297609448433,0.022463999688625336,0.17249600309878588,0.38916800916194916,0.09521600604057312,3,20,"[32, 2048]",True,True,32,256,32,256,68,43.04796355696299,3.762314925619277,0.03173828125,0.23828125,0.3984375,3.764705882352941,2.0,11.65,19,0.4558823529411764,0.5588235294117647,0.7352941176470589,1.21875,0.1510865594204196,78,52,3.65625,0.6875,0.96875
model_card_text_l44_m64,model_card,chart_document,text,44,64,0,64,0.9718720018863678,0.8434559851884842,1.3288080394268036,0.02409599907696247,0.19497600151225924,0.43091198801994324,0.09988799691200256,3,20,"[64, 2048]",True,True,64,512,64,512,77,42.04853045650409,3.738824438281621,0.0346603393554687,0.265625,0.455078125,6.64935064935065,3.0,27.40000000000002,36,0.2857142857142857,0.4155844155844156,0.6233766233766234,1.1171875,0.1074041178505275,143,107,3.78125,0.796875,0.984375
model_card_text_l44_m128,model_card,chart_document,text,44,128,0,128,0.8615040183067322,0.8525600135326385,0.8836736053228378,0.024607999250292778,0.1876000021584332,0.3873920142650604,0.10433599352836609,3,20,"[128, 2048]",True,True,128,1024,128,1024,83,41.77305104725012,3.7322514198264223,0.0367984771728515,0.2880859375,0.451171875,12.337349397590362,6.0,50.19999999999993,93,0.2048192771084337,0.2650602409638554,0.4457831325301205,1.23046875,0.1336428546449687,315,232,3.71875,0.734375,0.984375
model_card_text_l44_m256,model_card,chart_document,text,44,256,0,256,0.8670879900455475,0.8603760153055191,0.9329775989055634,0.024288000538945198,0.2042400036007166,0.4421599805355072,0.10172802209854126,3,20,"[256, 2048]",True,True,256,2048,256,2048,96,47.23177896822719,3.855066949263196,0.0309529304504394,0.25439453125,0.40673828125,21.33333333333333,11.0,84.5,171,0.1770833333333333,0.2604166666666667,0.4270833333333333,1.23046875,0.1437704320567656,630,437,3.71875,0.7265625,0.9921875
model_card_text_l44_m512,model_card,chart_document,text,44,512,0,512,0.9470400214195251,0.9310240000486374,0.9968816190958023,0.026016000658273697,0.22939199907705188,0.5095999836921692,0.11020800471305847,3,20,"[512, 2048]",True,True,512,4096,512,4096,110,53.31855348362483,3.976284365978235,0.0266991853713989,0.22802734375,0.3642578125,37.23636363636364,16.0,145.39999999999986,290,0.1181818181818181,0.209090909090909,0.3181818181818182,1.0380859375,0.0289283461789035,1063,991,3.7734375,0.77734375,0.99609375
deep_field_vision_l44_m32,deep_field,natural,vision,44,32,0,32,0.843423992395401,0.8279360085725784,0.8774415999650955,0.024831999093294144,0.17072000168263912,0.39129601418972015,0.09311997890472412,3,20,"[32, 2048]",True,True,32,256,32,256,47,25.47629798892094,3.237748529289548,0.058441162109375,0.38671875,0.6171875,5.446808510638298,3.0,23.7,27,0.2765957446808511,0.4893617021276595,0.7446808510638298,1.25,0.1939011507186071,80,50,3.9375,0.9375,1.0
deep_field_vision_l44_m64,deep_field,natural,vision,44,64,0,64,0.848143994808197,0.8372000157833099,0.9191455721855164,0.025855999439954758,0.18356800125911832,0.3953759968280792,0.08776000142097473,3,20,"[64, 2048]",True,True,64,512,64,512,80,44.68397476079947,3.799614930870905,0.0341720581054687,0.265625,0.458984375,6.4,3.0,30.099999999999994,35,0.2,0.375,0.625,1.046875,0.0452181129015243,134,120,3.828125,0.828125,1.0
deep_field_vision_l44_m128,deep_field,natural,vision,44,128,0,128,0.8646400272846222,0.8393920063972473,0.913604810833931,0.026240000501275063,0.19073599949479103,0.4066080302000046,0.09849599003791809,3,20,"[128, 2048]",True,True,128,1024,128,1024,97,59.910266317414106,4.092847881377459,0.0245494842529296,0.2109375,0.3623046875,10.556701030927837,7.0,39.599999999999966,73,0.1030927835051546,0.1443298969072164,0.3814432989690721,1.09375,0.0574763240998521,280,240,3.6953125,0.7109375,0.984375
deep_field_vision_l44_m256,deep_field,natural,vision,44,256,0,256,0.8680159747600555,0.8509120047092438,0.9039232045412064,0.023264000192284584,0.1999040017835796,0.45081600546836853,0.08859199285507202,3,20,"[256, 2048]",True,True,256,2048,256,2048,106,68.10781482367265,4.221091961691611,0.0204510688781738,0.18017578125,0.30615234375,19.32075471698113,12.5,64.0,130,0.0566037735849056,0.0943396226415094,0.1698113207547169,1.1328125,0.0794804294897492,580,472,3.75,0.7578125,0.9921875
deep_field_vision_l44_m512,deep_field,natural,vision,44,512,0,512,0.93886399269104,0.9270319938659668,0.9958319902420044,0.026079999282956123,0.23443199647590518,0.5090240091085434,0.10460799932479858,3,20,"[512, 2048]",True,True,512,4096,512,4096,114,76.99206836577707,4.34370240831131,0.0169757604598999,0.146484375,0.251953125,35.92982456140351,25.0,109.7,215,0.0350877192982456,0.043859649122807,0.0964912280701754,1.107421875,0.0915393870478905,1134,905,3.7265625,0.73828125,0.98828125
deep_field_text_l44_m32,deep_field,natural,text,44,32,0,32,0.8416639864444733,0.8298400193452835,0.8808159947395324,0.02518399991095066,0.17369600106030703,0.3924800306558609,0.09241601824760437,3,20,"[32, 2048]",True,True,32,256,32,256,74,51.66017597343498,3.944687194038877,0.0263671875,0.22265625,0.359375,3.45945945945946,2.0,11.349999999999994,17,0.3243243243243243,0.5540540540540541,0.7567567567567568,1.078125,0.0506307867063114,69,60,3.75,0.75,1.0
deep_field_text_l44_m64,deep_field,natural,text,44,64,0,64,0.8527040183544159,0.836247980594635,0.8733456075191498,0.02252800017595291,0.17924800282344222,0.3946559876203537,0.09219199419021606,3,20,"[64, 2048]",True,True,64,512,64,512,86,53.934843548379256,3.987776717079313,0.0252304077148437,0.193359375,0.34765625,5.953488372093023,4.0,21.5,28,0.2674418604651162,0.3837209302325581,0.5813953488372093,1.1171875,0.1034971976522794,143,112,3.703125,0.71875,0.984375
deep_field_text_l44_m128,deep_field,natural,text,44,128,0,128,0.8557440042495728,0.845288023352623,0.9035999983549119,0.028991999104619026,0.1872319974936545,0.40244799852371216,0.09099197387695312,3,20,"[128, 2048]",True,True,128,1024,128,1024,91,49.79687663483882,3.907952263887813,0.0293388366699218,0.2451171875,0.4052734375,11.252747252747254,6.0,47.5,66,0.2087912087912088,0.3186813186813186,0.4175824175824176,1.07421875,0.0587887380597359,275,236,3.78125,0.7890625,0.9921875
deep_field_text_l44_m256,deep_field,natural,text,44,256,0,256,0.8692959845066071,0.8500160127878189,0.8927024006843567,0.02412799932062626,0.1999199972487986,0.44172801077365875,0.09713602066040039,3,20,"[256, 2048]",True,True,256,2048,256,2048,100,47.9072376616598,3.86926659241085,0.0310730934143066,0.26025390625,0.41162109375,20.48,8.5,75.6499999999999,155,0.21,0.28,0.39,1.041015625,0.037083667082124,533,488,3.8046875,0.80859375,0.99609375
deep_field_text_l44_m512,deep_field,natural,text,44,512,0,512,0.9467359781265259,0.9317280054092407,1.0158111691474914,0.02412799932062626,0.23636800469830632,0.5260319858789444,0.08128002285957336,3,20,"[512, 2048]",True,True,512,4096,512,4096,107,45.58827114359863,3.8196504716725337,0.0343109369277954,0.2861328125,0.44091796875,38.2803738317757,13.0,155.7999999999996,339,0.1495327102803738,0.2242990654205607,0.3551401869158878,1.0986328125,0.0683907573054609,1125,947,3.814453125,0.818359375,0.99609375
retina_vision_l44_m32,retina,fine_grained,vision,44,32,0,32,0.8526400029659271,0.82669597864151,0.9818624168634414,0.023135999217629433,0.1744799972511828,0.39128002524375916,0.09751999378204346,3,20,"[32, 2048]",True,True,32,256,32,256,34,19.006047380891008,2.9447572117298764,0.0716552734375,0.4375,0.69140625,7.529411764705882,3.0,28.0,28,0.2352941176470588,0.4411764705882353,0.5588235294117647,1.234375,0.1979509290518738,79,50,3.96875,0.96875,1.0
retina_vision_l44_m64,retina,fine_grained,vision,44,64,0,64,0.8531999886035919,0.8365039825439453,0.8742800176143647,0.02796800062060356,0.17867200169712305,0.3861279934644699,0.09646403789520264,3,20,"[64, 2048]",True,True,64,512,64,512,66,34.95591410377013,3.5540876704951465,0.0431137084960937,0.32421875,0.517578125,7.757575757575758,4.0,38.0,43,0.2575757575757575,0.4242424242424242,0.5151515151515151,1.1484375,0.1040852546443299,147,115,3.828125,0.84375,0.984375
retina_vision_l44_m128,retina,fine_grained,vision,44,128,0,128,0.8606240153312683,0.8477679938077927,0.9087807834148407,0.02627200074493885,0.1884960005991161,0.3877440094947815,0.106687992811203,3,20,"[128, 2048]",True,True,128,1024,128,1024,92,54.52968679296731,3.998745265165145,0.0268497467041015,0.2236328125,0.3876953125,11.130434782608695,6.0,47.250000000000014,66,0.1413043478260869,0.1956521739130435,0.3260869565217391,1.140625,0.0853584897789537,292,238,3.71875,0.734375,0.984375
retina_vision_l44_m256,retina,fine_grained,vision,44,256,0,256,0.8739520013332367,0.8578960001468658,1.180323165655136,0.025151999667286873,0.2054719990119338,0.4326239973306656,0.10512000322341919,3,20,"[256, 2048]",True,True,256,2048,256,2048,108,70.6194944810531,4.257306232177439,0.0187849998474121,0.15966796875,0.28759765625,18.96296296296296,14.0,66.64999999999999,88,0.074074074074074,0.1296296296296296,0.1944444444444444,1.146484375,0.1231940464117039,587,414,3.69140625,0.71484375,0.9765625
retina_vision_l44_m512,retina,fine_grained,vision,44,512,0,512,1.3577920198440552,1.3397039771080017,1.4141119480133058,0.02393599972128868,0.23838400188833475,0.4692639857530594,0.5565600693225861,3,20,"[512, 2048]",True,True,512,4096,512,4096,116,78.4980231291169,4.3630734414026895,0.0162152051925659,0.14111328125,0.2431640625,35.310344827586206,27.0,101.5,176,0.0517241379310344,0.0862068965517241,0.1379310344827586,1.2021484375,0.1810266104679358,1231,725,3.6171875,0.6484375,0.96875
retina_text_l44_m32,retina,fine_grained,text,44,32,0,32,1.0576159954071045,0.8605040162801743,5.1245952367782595,0.024512000381946564,0.20846400503069162,0.39259201288223267,0.24968001246452332,3,20,"[32, 2048]",True,True,32,256,32,256,71,46.27638588971474,3.834631807005475,0.030853271484375,0.2578125,0.41796875,3.6056338028169015,2.0,13.0,18,0.380281690140845,0.5070422535211268,0.7887323943661971,1.40625,0.2642427269576213,90,48,3.5625,0.59375,0.96875
retina_text_l44_m64,retina,fine_grained,text,44,64,0,64,0.8686560094356537,0.8434799760580063,0.9878063946962368,0.026976000517606735,0.18966399878263474,0.39243200421333313,0.09851199388504028,3,20,"[64, 2048]",True,True,64,512,64,512,84,50.12075938874497,3.914435281324598,0.0293807983398437,0.24609375,0.390625,6.095238095238095,4.0,19.0,42,0.2857142857142857,0.3928571428571428,0.5357142857142857,1.265625,0.1981820452182159,162,96,3.609375,0.625,0.984375
retina_text_l44_m128,retina,fine_grained,text,44,128,0,128,0.8832480013370514,0.8538559824228287,1.1518464505672454,0.026208000257611275,0.19475199887529016,0.39527998864650726,0.10953599214553833,3,20,"[128, 2048]",True,True,128,1024,128,1024,92,57.42158231496615,4.050420231174366,0.0235099792480468,0.197265625,0.328125,11.130434782608695,8.0,36.15000000000002,70,0.2282608695652173,0.2391304347826087,0.3369565217391304,1.2109375,0.1609877424608974,310,194,3.640625,0.65625,0.984375
retina_text_l44_m256,retina,fine_grained,text,44,256,0,256,0.8712159991264343,0.8621679842472076,1.100910359621048,0.02579200081527233,0.2035519969649613,0.44892799854278564,0.10496002435684204,3,20,"[256, 2048]",True,True,256,2048,256,2048,107,60.01688777074593,4.094625985464631,0.0231389999389648,0.2041015625,0.31787109375,19.14018691588785,12.0,58.49999999999994,141,0.1962616822429906,0.2616822429906542,0.3271028037383177,1.134765625,0.1843505843208887,581,351,3.6796875,0.69140625,0.98828125
retina_text_l44_m512,retina,fine_grained,text,44,512,0,512,1.359328031539917,1.3360639810562134,1.4451423764228821,0.024383999407291412,0.2446400006301701,0.5192960202693939,0.4962560534477234,3,20,"[512, 2048]",True,True,512,4096,512,4096,108,55.839938694843184,4.022489360581795,0.0264642238616943,0.249267578125,0.358642578125,37.92592592592592,21.0,103.84999999999992,276,0.1018518518518518,0.2037037037037037,0.2777777777777778,1.181640625,0.1646036578155533,1210,750,3.720703125,0.7265625,0.994140625
model_card_vision_l24_m32,model_card,chart_document,vision,24,32,1,32,0.8544480204582214,0.8170720040798187,1.2470335781574249,0.025248000398278236,0.1576800001785159,0.4018400013446808,0.0817280113697052,3,20,"[32, 2048]",True,True,32,256,32,256,63,46.5431716591236,3.840380304652308,0.0277099609375,0.21484375,0.359375,4.063492063492063,3.0,10.0,18,0.2063492063492063,0.4603174603174603,0.7142857142857143,1.6875,0.4188257860525066,108,40,3.40625,0.46875,0.9375
model_card_vision_l24_m64,model_card,chart_document,vision,24,64,1,64,0.8418239951133728,0.8275040239095688,0.975939178466797,0.02550400048494339,0.16681599896401167,0.3996800035238266,0.08256000280380249,3,20,"[64, 2048]",True,True,64,512,64,512,84,61.63329695117144,4.12120225942471,0.019927978515625,0.16015625,0.26953125,6.095238095238095,5.0,15.699999999999989,25,0.2023809523809523,0.2976190476190476,0.4523809523809524,1.3203125,0.2080238586827242,169,99,3.390625,0.4375,0.953125
model_card_vision_l24_m128,model_card,chart_document,vision,24,128,1,128,0.8565599918365479,0.838951975107193,1.2318943798542024,0.026048000901937485,0.16726399585604668,0.41446399688720703,0.10065600275993347,3,20,"[128, 2048]",True,True,128,1024,128,1024,115,79.35243594780293,4.3738991452763045,0.0156726837158203,0.123046875,0.2216796875,8.904347826086957,7.0,25.3,36,0.1304347826086956,0.2608695652173913,0.391304347826087,1.21875,0.1777451061320852,312,188,3.4375,0.484375,0.953125
model_card_vision_l24_m256,model_card,chart_document,vision,24,256,1,256,0.8533920049667358,0.8389039784669876,1.3455119431018832,0.025599999353289604,0.17992000048980117,0.4521920084953308,0.08332797884941101,3,20,"[256, 2048]",True,True,256,2048,256,2048,123,89.85309825345652,4.498176095144315,0.0136528015136718,0.11376953125,0.2001953125,16.650406504065042,12.0,42.89999999999999,63,0.024390243902439,0.048780487804878,0.1869918699186991,1.224609375,0.1553379140896096,627,408,3.54296875,0.57421875,0.96875
model_card_vision_l24_m512,model_card,chart_document,vision,24,512,1,512,1.1380959749221802,1.0511839985847473,2.558201551437378,0.025728000327944756,0.23313599359244108,0.6134399771690369,0.10833600163459778,3,20,"[512, 2048]",True,True,512,4096,512,4096,126,95.09388810418076,4.554864699391223,0.0129280090332031,0.118408203125,0.20068359375,32.507936507936506,26.5,83.25,133,0.0158730158730158,0.0238095238095238,0.0317460317460317,1.14453125,0.097159380509281,1172,923,3.595703125,0.626953125,0.96875
model_card_text_l24_m32,model_card,chart_document,text,24,32,1,32,0.8322559893131256,0.8176159858703613,0.981019198894501,0.0363520011305809,0.16014400124549866,0.4050559848546982,0.0756320059299469,3,20,"[32, 2048]",True,True,32,256,32,256,67,37.969895186422704,3.636793613808579,0.038787841796875,0.28125,0.48046875,3.82089552238806,2.0,14.399999999999991,21,0.4626865671641791,0.6417910447761194,0.8059701492537313,1.484375,0.3685976910026702,95,34,3.625,0.6875,0.9375
model_card_text_l24_m64,model_card,chart_document,text,24,64,1,64,0.8425279855728149,0.8312639743089676,0.9430303990840911,0.02505600079894066,0.16635200195014477,0.4013279974460602,0.08131200075149536,3,20,"[64, 2048]",True,True,64,512,64,512,78,40.92994696884495,3.711861994848572,0.0363922119140625,0.27734375,0.462890625,6.564102564102564,3.0,31.299999999999983,39,0.3076923076923077,0.4358974358974359,0.6538461538461539,1.546875,0.3904687187374937,198,74,3.625,0.65625,0.96875
model_card_text_l24_m128,model_card,chart_document,text,24,128,1,128,0.8438400030136108,0.8362880051136017,0.8750272274017334,0.027775999158620834,0.17459200462326407,0.4032159745693207,0.08966401219367981,3,20,"[128, 2048]",True,True,128,1024,128,1024,93,50.74427651965685,3.926798833624191,0.0287361145019531,0.228515625,0.3984375,11.010752688172044,6.0,52.0,72,0.2150537634408602,0.3118279569892473,0.3978494623655914,1.47265625,0.3583651742908778,377,152,3.6171875,0.640625,0.9765625
model_card_text_l24_m256,model_card,chart_document,text,24,256,1,256,0.8538880050182343,0.8290320187807083,0.8953583866357804,0.02550400048494339,0.17908800346776843,0.4358079880475998,0.09611198306083679,3,20,"[256, 2048]",True,True,256,2048,256,2048,102,57.77179141882952,4.056500618812641,0.0241332054138183,0.20751953125,0.34765625,20.07843137254902,12.0,82.19999999999982,128,0.1470588235294117,0.2156862745098039,0.2941176470588235,1.359375,0.2831559766787667,696,336,3.58203125,0.609375,0.97265625
model_card_text_l24_m512,model_card,chart_document,text,24,512,1,512,1.3495360016822815,1.3284639716148376,1.4095200061798097,0.025119999423623085,0.21831999672576785,0.49748802185058594,0.5239359736442566,3,20,"[512, 2048]",True,True,512,4096,512,4096,108,61.55040411465081,4.1198564182409285,0.0210775136947631,0.17333984375,0.291259765625,37.92592592592592,22.5,124.19999999999992,208,0.1203703703703703,0.1666666666666666,0.2592592592592592,1.2822265625,0.1884955362049442,1313,843,3.61328125,0.6328125,0.98046875
deep_field_vision_l24_m32,deep_field,natural,vision,24,32,1,32,0.8385280072689056,0.8245839774608612,1.1120255649089814,0.025536000728607178,0.16419200180098414,0.4007840007543564,0.07939198613166809,3,20,"[32, 2048]",True,True,32,256,32,256,46,29.71107777885374,3.3915199654524737,0.043701171875,0.2890625,0.5,5.565217391304348,3.0,15.75,23,0.3260869565217391,0.3695652173913043,0.6086956521739131,1.21875,0.1494619255446015,78,51,3.84375,0.84375,1.0
deep_field_vision_l24_m64,deep_field,natural,vision,24,64,1,64,0.8361440002918243,0.8198799788951874,0.9464576214551926,0.024320000782608986,0.16675200359895825,0.40227198600769043,0.08008000254631042,3,20,"[64, 2048]",True,True,64,512,64,512,81,51.10581619446337,3.933898310585183,0.02593994140625,0.1953125,0.34375,6.320987654320987,4.0,20.0,29,0.2839506172839506,0.3950617283950617,0.5308641975308642,1.2890625,0.199103827146479,165,101,3.609375,0.65625,0.953125
deep_field_vision_l24_m128,deep_field,natural,vision,24,128,1,128,0.8536480069160461,0.8367519825696945,1.1063935518264771,0.024992000311613083,0.17326400056481361,0.4206399917602539,0.10580798983573914,3,20,"[128, 2048]",True,True,128,1024,128,1024,104,67.43653561712374,4.211186942521273,0.019561767578125,0.166015625,0.2802734375,9.846153846153848,6.5,29.69999999999999,53,0.125,0.2596153846153846,0.4230769230769231,1.2265625,0.1942745859501282,314,199,3.546875,0.59375,0.953125
deep_field_vision_l24_m256,deep_field,natural,vision,24,256,1,256,0.8516640067100525,0.8384159952402115,0.9038175821304323,0.024159999564290047,0.19036799762398005,0.45819199085235596,0.0796479880809784,3,20,"[256, 2048]",True,True,256,2048,256,2048,115,76.12950679357436,4.332435926820509,0.0172085762023925,0.1474609375,0.2451171875,17.808695652173913,11.0,49.6,103,0.0434782608695652,0.0956521739130434,0.2260869565217391,1.22265625,0.2091577114098055,626,386,3.53515625,0.578125,0.95703125
deep_field_vision_l24_m512,deep_field,natural,vision,24,512,1,512,0.9281920194625854,0.9141039997339249,0.9923215806484222,0.026623999699950218,0.20489600347355008,0.5397599935531616,0.07416000962257385,3,20,"[512, 2048]",True,True,512,4096,512,4096,122,83.48812882034309,4.424704451933473,0.0157917737960815,0.14697265625,0.239013671875,33.57377049180328,24.0,91.89999999999998,194,0.0245901639344262,0.040983606557377,0.0983606557377049,1.1904296875,0.1841046954300583,1219,757,3.51953125,0.55859375,0.9609375
deep_field_text_l24_m32,deep_field,natural,text,24,32,1,32,0.8347840011119843,0.8164799958467484,0.8720447838306428,0.024992000311613083,0.1617760043591261,0.389631986618042,0.07984000444412231,3,20,"[32, 2048]",True,True,32,256,32,256,66,40.887221569426686,3.71081758316664,0.033111572265625,0.234375,0.41796875,3.878787878787879,1.5,13.0,18,0.5,0.5454545454545454,0.7272727272727273,1.3125,0.2653951211166098,84,41,3.59375,0.59375,1.0
deep_field_text_l24_m64,deep_field,natural,text,24,64,1,64,0.840719997882843,0.8231599926948547,0.8818928152322769,0.02537599951028824,0.16663999622687697,0.3983999937772751,0.09617599844932556,3,20,"[64, 2048]",True,True,64,512,64,512,82,46.12529220971657,3.831361437510631,0.0300979614257812,0.22265625,0.376953125,6.243902439024391,3.0,21.90000000000001,35,0.3292682926829268,0.4756097560975609,0.6585365853658537,1.265625,0.2251437257967119,162,97,3.65625,0.65625,1.0
deep_field_text_l24_m128,deep_field,natural,text,24,128,1,128,0.8562079966068268,0.8463759869337082,0.9167648077011109,0.02611199952661991,0.17860799841582775,0.40190400183200836,0.09214398264884949,3,20,"[128, 2048]",True,True,128,1024,128,1024,97,55.672464255986505,4.019485666636721,0.0254478454589843,0.212890625,0.35546875,10.556701030927837,6.0,38.19999999999993,73,0.2061855670103092,0.2989690721649484,0.4432989690721649,1.2578125,0.2389367265142463,322,184,3.625,0.6640625,0.9609375
deep_field_text_l24_m256,deep_field,natural,text,24,256,1,256,0.8426879942417145,0.8282560110092163,0.8833936035633088,0.02723200060427189,0.17708799336105585,0.4461119771003723,0.09073600172996521,3,20,"[256, 2048]",True,True,256,2048,256,2048,103,57.25065193645314,4.047439029905811,0.0254912376403808,0.216796875,0.3525390625,19.883495145631063,13.0,70.0,151,0.174757281553398,0.2524271844660194,0.2912621359223301,1.236328125,0.1976568289887765,633,382,3.64453125,0.67578125,0.96875
deep_field_text_l24_m512,deep_field,natural,text,24,512,1,512,0.924239993095398,0.9057200103998184,0.996830427646637,0.027456000447273254,0.20710399840027094,0.49851199984550476,0.12055999040603638,3,20,"[512, 2048]",True,True,512,4096,512,4096,110,58.88001636122279,4.075501752294611,0.0234179496765136,0.1982421875,0.304931640625,37.23636363636364,19.0,111.29999999999998,274,0.1545454545454545,0.2272727272727272,0.2727272727272727,1.212890625,0.1733460331201332,1242,827,3.634765625,0.6640625,0.970703125
retina_vision_l24_m32,retina,fine_grained,vision,24,32,1,32,0.8303999900817871,0.8207519948482513,0.8866335988044739,0.025472000241279602,0.16478399746119976,0.39691200852394104,0.07630398869514465,3,20,"[32, 2048]",True,True,32,256,32,256,47,30.30534737511997,3.4113241779714407,0.04266357421875,0.29296875,0.484375,5.446808510638298,3.0,16.39999999999999,22,0.3404255319148936,0.4468085106382978,0.5957446808510638,1.484375,0.3023750387556816,95,42,3.71875,0.71875,1.0
retina_vision_l24_m64,retina,fine_grained,vision,24,64,1,64,0.8399359881877899,0.8224319964647293,0.8640064239501953,0.024831999093294144,0.16702399868518114,0.40622398257255554,0.08278399705886841,3,20,"[64, 2048]",True,True,64,512,64,512,64,40.83820730388912,3.7096180967377537,0.032928466796875,0.25390625,0.41015625,8.0,4.5,22.69999999999999,40,0.15625,0.34375,0.5,1.4140625,0.2551950464228293,181,93,3.625,0.65625,0.96875
