case_id,request_id,category,modality,layer,M,ranks,rank_median_wall_ms,critical_wall_ms,rank_min_wall_ms,rank_spread_wall_ms,critical_layout_ms,dispatch_ms_mean_rank_ms,dispatch_ms_critical_ms,expert_ms_mean_rank_ms,expert_ms_critical_ms,combine_ms_mean_rank_ms,combine_ms_critical_ms,total_ms_per_token,dispatch_ms_per_token,expert_ms_per_token,combine_ms_per_token,token_count_x,token_count_y,total_assignments,tokens,assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_assignment_fraction,top8_assignment_fraction,mean_active_expert_m,p50_active_expert_m,p95_active_expert_m,max_expert_m,tiny_expert_le1_fraction,tiny_expert_le2_fraction,tiny_expert_le4_fraction,rank_max_mean,rank_cv,rank_max,rank_min,unique_ranks_per_token,p_u4,p_u_ge3,correctness
model_card_text_l4_m64,model_card,chart_document,text,4,64,4,0.8438639938831329,0.8659359812736511,0.8333280086517334,0.032607972621917725,0.026528000831604004,0.16734400030691177,0.18827199889346957,0.40353601053357124,0.41280001401901245,0.08114001899957657,0.09518402814865112,0.013530249707400799,0.002941749982710462,0.0064500002190470695,0.0014872504398226738,64,64,512,64,512,76,44.266126053688566,3.7902197356570713,0.0335006713867187,0.27734375,0.427734375,6.7368421052631575,3.0,24.0,42,0.1973684210526315,0.3684210526315789,0.6052631578947368,1.1171875,0.1545809291985107,143,94,3.5,0.5625,0.9375,True
model_card_vision_l24_m128,model_card,chart_document,vision,24,128,4,0.8681920021772385,0.8865280151367188,0.8519840240478516,0.03454399108886719,0.025760000571608543,0.18935999821405858,0.2088159960694611,0.4196080155670643,0.43377600610256195,0.09663199633359909,0.11022400856018066,0.006926000118255615,0.001631374969292665,0.0033888750476762652,0.0008611250668764114,128,128,1024,128,1024,115,79.35243594780293,4.3738991452763045,0.0156726837158203,0.123046875,0.2216796875,8.904347826086957,7.0,25.3,36,0.1304347826086956,0.2608695652173913,0.391304347826087,1.21875,0.1777451061320852,312,188,3.4375,0.484375,0.953125,True
model_card_vision_l24_m256,model_card,chart_document,vision,24,256,4,1.4624879658222198,1.484175980091095,1.241807997226715,0.24236798286437988,0.029920000582933426,0.3910919964546338,0.4615199910476804,0.49563998728990555,0.6202559471130371,0.35203200578689575,0.4451040029525757,0.00579756242223084,0.0018028124650300015,0.002422874793410301,0.0017386875115334988,256,256,2048,256,2048,123,89.85309825345652,4.498176095144315,0.0136528015136718,0.11376953125,0.2001953125,16.650406504065042,12.0,42.89999999999999,63,0.024390243902439,0.048780487804878,0.1869918699186991,1.224609375,0.1553379140896096,627,408,3.54296875,0.57421875,0.96875,True
model_card_vision_l24_m32,model_card,chart_document,vision,24,32,4,0.8399520069360733,0.8623039722442627,0.8327199816703796,0.029583990573883057,0.025599999353289604,0.16190000087954104,0.17992000374943018,0.3972880095243454,0.40380802750587463,0.08249601721763611,0.09955203533172607,0.02694699913263321,0.005622500117169693,0.012619000859558582,0.00311100110411644,32,32,256,32,256,63,46.5431716591236,3.840380304652308,0.0277099609375,0.21484375,0.359375,4.063492063492063,3.0,10.0,18,0.2063492063492063,0.4603174603174603,0.7142857142857143,1.6875,0.4188257860525066,108,40,3.40625,0.46875,0.9375,True
model_card_vision_l24_m512,model_card,chart_document,vision,24,512,4,1.4920479953289032,1.5129119753837585,1.2543359994888306,0.258575975894928,0.04259200021624565,0.42693599860649556,0.49791999626904726,0.5613519921898842,0.6554560363292694,0.3132679909467697,0.3861599564552307,0.0029549062019214034,0.0009724999927129829,0.0012801875709556043,0.0007542186649516225,512,512,4096,512,4096,126,95.09388810418076,4.554864699391223,0.0129280090332031,0.118408203125,0.20068359375,32.507936507936506,26.5,83.25,133,0.0158730158730158,0.0238095238095238,0.0317460317460317,1.14453125,0.097159380509281,1172,923,3.595703125,0.626953125,0.96875,True
model_card_vision_l24_m64,model_card,chart_document,vision,24,64,4,0.8418000042438507,0.8637279868125916,0.8302879929542542,0.0334399938583374,0.025855999439954758,0.16741200082469732,0.18744000000879169,0.40310800448060036,0.4124000072479248,0.08668800443410873,0.10812801122665405,0.013495749793946743,0.00292875000013737,0.006443750113248825,0.0016895001754164696,64,64,512,64,512,84,61.63329695117144,4.12120225942471,0.019927978515625,0.16015625,0.26953125,6.095238095238095,5.0,15.699999999999989,25,0.2023809523809523,0.2976190476190476,0.4523809523809524,1.3203125,0.2080238586827242,169,99,3.390625,0.4375,0.953125,True
model_card_vision_l44_m128,model_card,chart_document,vision,44,128,4,0.8330879956483841,0.8545440137386322,0.826992005109787,0.027552008628845215,0.02579200081527233,0.17390400054864585,0.19711999595165253,0.4169519990682602,0.4418400079011917,0.08636800944805145,0.10228800773620605,0.006676125107333064,0.0015399999683722854,0.0034518750617280602,0.0007991250604391098,128,128,1024,128,1024,108,74.32508462602813,4.308448507477904,0.017038345336914,0.1376953125,0.240234375,9.48148148148148,7.0,26.64999999999999,46,0.1388888888888889,0.2129629629629629,0.3703703703703703,1.1640625,0.1369139231900147,298,213,3.78125,0.78125,1.0,True
model_card_vision_l44_m256,model_card,chart_document,vision,44,256,4,0.8414480090141296,0.86422398686409,0.8333599865436554,0.03086400032043457,0.025599999353289604,0.18154400086496025,0.20091200526803732,0.4580039940774441,0.47436800599098206,0.07848399877548218,0.10036802291870117,0.0033758749486878514,0.0007848125205782708,0.0018530000234022737,0.00039206258952617645,256,256,2048,256,2048,116,85.02013145360753,4.442888069078679,0.0143418312072753,0.11865234375,0.20751953125,17.655172413793103,15.0,46.25,73,0.0603448275862069,0.0948275862068965,0.1551724137931034,1.203125,0.1608277177900946,616,401,3.70703125,0.72265625,0.984375,True
model_card_vision_l44_m32,model_card,chart_document,vision,44,32,4,0.8321440070867538,0.8516959846019745,0.8217599987983704,0.029935985803604126,0.028672000393271446,0.16143199894577265,0.17990399803966284,0.39649200066924095,0.4036159962415695,0.0806640088558197,0.09544003009796143,0.026615499518811703,0.005621999938739464,0.012612999882549047,0.0029825009405612946,32,32,256,32,256,59,40.276585078764384,3.695770284682497,0.032867431640625,0.24609375,0.421875,4.338983050847458,2.0,15.0,17,0.2372881355932203,0.5084745762711864,0.7288135593220338,1.21875,0.1668293476879892,78,48,3.875,0.875,1.0,True
model_card_vision_l44_m512,model_card,chart_document,vision,44,512,4,0.9239920079708099,0.9403679966926575,0.9141280055046082,0.026239991188049316,0.02611199952661991,0.21086799982003868,0.23121600085869431,0.5241320095956326,0.5429440140724182,0.08698798716068268,0.11417600512504578,0.0018366562435403466,0.00045159375167713733,0.0010604375274851918,0.00022300001000985503,512,512,4096,512,4096,119,91.16234931354614,4.512641975365573,0.0131492614746093,0.115478515625,0.194091796875,34.42016806722689,32.0,80.0,154,0.0252100840336134,0.042016806722689,0.0756302521008403,1.177734375,0.148788839446702,1206,809,3.654296875,0.67578125,0.978515625,True
model_card_vision_l44_m64,model_card,chart_document,vision,44,64,4,0.8303200155496597,0.8495839834213257,0.8195199966430664,0.030063986778259277,0.026208000257611275,0.16347200004383922,0.1835359986871481,0.39475999400019646,0.40348799526691437,0.08115199953317642,0.09897598624229431,0.013274749740958214,0.002867749979486689,0.006304499926045537,0.0015464997850358486,64,64,512,64,512,77,50.37705079544953,3.919535730017837,0.0265045166015625,0.205078125,0.36328125,6.64935064935065,4.0,23.200000000000003,31,0.2077922077922078,0.2987012987012987,0.5064935064935064,1.203125,0.1594400908746761,154,99,3.875,0.875,1.0,True
model_card_vision_l4_m128,model_card,chart_document,vision,4,128,4,1.7396560311317444,1.763040006160736,1.7294880151748657,0.03355199098587036,0.027327999472618103,0.17479199799709022,0.19407999934628606,0.7712719850242138,0.8177759945392609,0.26381997764110565,0.6941439509391785,0.01377375004813075,0.0015162499948928598,0.0063888749573379755,0.005422999616712332,128,128,1024,128,1024,111,69.01743790005914,4.2343591958573965,0.0199947357177734,0.173828125,0.2958984375,9.225225225225223,5.0,31.5,60,0.1531531531531531,0.2882882882882883,0.4504504504504504,1.3203125,0.1956832418791751,338,203,3.578125,0.609375,0.96875,True
model_card_vision_l4_m256,model_card,chart_document,vision,4,256,4,1.7330080270767212,1.7451359629631042,1.7216479778289795,0.023487985134124756,0.027712000533938408,0.18746399774681777,0.1985759949311614,0.7251479960978031,0.8161439895629883,0.32795196771621704,0.9500159621238708,0.006816937355324626,0.0007756874801998492,0.003188062459230423,0.0037109998520463705,256,256,2048,256,2048,118,78.63580092949357,4.364827078297997,0.0170783996582031,0.15283203125,0.25537109375,17.35593220338983,11.5,51.599999999999966,109,0.0338983050847457,0.0677966101694915,0.1864406779661017,1.201171875,0.1335429133904037,615,423,3.55859375,0.5859375,0.97265625,True
model_card_vision_l4_m32,model_card,chart_document,vision,4,32,4,1.5038959980010986,1.5188639760017395,1.4928320050239563,0.026031970977783203,0.05584000051021576,0.1658119992353022,0.18465599976480007,0.44202398508787155,0.45004796981811523,0.11012400686740875,0.11657601594924927,0.04746449925005436,0.005770499992650002,0.014063999056816101,0.0036430004984140396,32,32,256,32,256,64,39.23715994654144,3.669624255588088,0.03753662109375,0.29296875,0.4453125,4.0,2.0,11.0,23,0.375,0.5625,0.734375,1.1875,0.2176310668310018,76,42,3.625,0.65625,0.96875,True
model_card_vision_l4_m512,model_card,chart_document,vision,4,512,4,1.758192002773285,1.7739360332489014,1.7469919919967651,0.02694404125213623,0.02627200074493885,0.21592800016514957,0.2282560016028583,0.7343440055847168,0.8268159627914429,0.3288919925689697,0.9068639874458313,0.0034647188149392605,0.0004458125031305826,0.0016148749273270369,0.0017712187254801393,512,512,4096,512,4096,124,85.37030699348554,4.446998347050487,0.0151546001434326,0.139404296875,0.23095703125,33.03225806451613,24.0,90.24999999999996,175,0.0241935483870967,0.0403225806451612,0.064516129032258,1.16015625,0.1171569784471968,1188,852,3.517578125,0.55078125,0.966796875,True
model_card_vision_l4_m64,model_card,chart_document,vision,4,64,4,1.3356879949569702,1.355679988861084,1.3254240155220032,0.03025597333908081,0.029664000496268272,0.1662960008252412,0.18312000017613173,0.4233360067009926,0.42972803115844727,0.2105240300297737,0.5520320236682892,0.021182499825954437,0.002861250002752058,0.0067145004868507385,0.008625500369817019,64,64,512,64,512,82,50.53823980314285,3.9227302735566094,0.0289688110351562,0.248046875,0.375,6.243902439024391,4.0,19.75000000000001,41,0.1707317073170731,0.3902439024390244,0.6097560975609756,1.3203125,0.2160124462921639,169,96,3.5625,0.578125,0.984375,True
retina_text_l24_m128,retina,fine_grained,text,24,128,4,0.8419040143489838,0.8659359812736511,0.8333919942378998,0.03254398703575134,0.026623999699950218,0.16862799890805036,0.18449599714949727,0.4031999967992306,0.41652798652648926,0.08984801173210144,0.10473600029945374,0.006765124853700399,0.0014413749777304474,0.0032541248947381973,0.0008182500023394823,128,128,1024,128,1024,91,51.77226209463346,3.946854525045811,0.0267753601074218,0.21875,0.3564453125,11.252747252747254,6.0,40.0,73,0.2197802197802197,0.3296703296703296,0.4285714285714285,1.5078125,0.3214537595537654,386,158,3.546875,0.5625,0.984375,True
retina_text_l24_m256,retina,fine_grained,text,24,256,4,0.8525839895009995,0.8719839751720428,0.8424639999866486,0.029519975185394287,0.025119999423623085,0.18244399689137936,0.20046399300917983,0.44179999083280563,0.45156797766685486,0.08695599436759949,0.10073599219322205,0.0034061874030157924,0.0007830624726921087,0.0017639374127611518,0.0003934999695047736,256,256,2048,256,2048,99,53.71822340823748,3.983752299779752,0.0260138511657714,0.20263671875,0.34521484375,20.68686868686869,12.0,76.19999999999999,164,0.1515151515151515,0.2424242424242424,0.3434343434343434,1.38671875,0.2459231799754117,710,360,3.54296875,0.5625,0.98046875,True
retina_text_l24_m32,retina,fine_grained,text,24,32,4,0.834087997674942,0.8566240072250366,0.8232960104942322,0.03332799673080444,0.02566399984061718,0.1612479977775365,0.18057599710300565,0.3966920003294945,0.40171198546886444,0.08224399387836456,0.09088000655174255,0.026769500225782394,0.0056429999094689265,0.012553499545902014,0.002840000204741955,32,32,256,32,256,71,46.7550090785068,3.844921396059283,0.03021240234375,0.24609375,0.390625,3.6056338028169015,2.0,11.0,22,0.380281690140845,0.5915492957746479,0.7323943661971831,1.453125,0.3234412741325695,93,35,3.46875,0.5,0.96875,True
retina_text_l24_m512,retina,fine_grained,text,24,512,4,1.33501598238945,1.3665599822998047,1.3264960050582886,0.04006397724151611,0.025536000728607178,0.2252079991158098,0.2501919982023537,0.5558960065245628,0.6444480121135712,0.4010760113596916,0.5059359967708588,0.002669062465429306,0.0004886562464889721,0.0012586875236593187,0.0009881562436930835,512,512,4096,512,4096,112,57.85198126798032,4.057887701419348,0.0249081850051879,0.207275390625,0.32861328125,36.57142857142857,19.0,121.24999999999972,357,0.125,0.2232142857142857,0.2946428571428571,1.328125,0.1953954901808325,1360,870,3.5546875,0.57421875,0.98046875,True
retina_text_l24_m64,retina,fine_grained,text,24,64,4,0.8392319828271866,0.8557440042495728,0.8272639811038971,0.02848002314567566,0.026655999943614006,0.16839999938383698,0.1859679939225316,0.3942680023610592,0.40196798741817474,0.08375997841358185,0.09782397747039795,0.013371000066399574,0.0029057499050395563,0.00628074980340898,0.001528499647974968,64,64,512,64,512,83,52.33376670024194,3.957641797542255,0.0263595581054687,0.21484375,0.361328125,6.168674698795181,4.0,19.89999999999999,33,0.2289156626506024,0.3855421686746988,0.5542168674698795,1.46875,0.2948119103767688,188,84,3.578125,0.59375,0.984375,True
retina_text_l44_m128,retina,fine_grained,text,44,128,4,0.8487199991941452,0.8783840239048004,0.8332000076770782,0.04518401622772217,0.027327999472618103,0.17373999813571572,0.1926400037482381,0.40926000475883484,0.4159359931945801,0.09021198749542236,0.10542398691177368,0.006862375186756253,0.00150500002928311,0.003249499946832657,0.0008236248977482319,128,128,1024,128,1024,92,57.42158231496615,4.050420231174366,0.0235099792480468,0.197265625,0.328125,11.130434782608695,8.0,36.15000000000002,70,0.2282608695652173,0.2391304347826087,0.3369565217391304,1.2109375,0.1609877424608974,310,194,3.640625,0.65625,0.984375,True
retina_text_l44_m256,retina,fine_grained,text,44,256,4,0.850615993142128,0.871071994304657,0.8365600109100342,0.0345119833946228,0.03923200070858002,0.18394800159148872,0.20318400161340833,0.4537920020520687,0.47062401473522186,0.08908799290657043,0.10772797465324402,0.0034026249777525663,0.0007936875063023763,0.0018383750575594604,0.00042081240098923445,256,256,2048,256,2048,107,60.01688777074593,4.094625985464631,0.0231389999389648,0.2041015625,0.31787109375,19.14018691588785,12.0,58.49999999999994,141,0.1962616822429906,0.2616822429906542,0.3271028037383177,1.134765625,0.1843505843208887,581,351,3.6796875,0.69140625,0.98828125,True
retina_text_l44_m32,retina,fine_grained,text,44,32,4,0.8369840085506439,0.8539359867572784,0.8220320045948029,0.031903982162475586,0.025696000084280968,0.16329600056633353,0.1835519983433187,0.3965199925005436,0.40332797169685364,0.08010000735521317,0.09046399593353271,0.02668549958616495,0.005735999948228709,0.012603999115526676,0.0028269998729228973,32,32,256,32,256,71,46.27638588971474,3.834631807005475,0.030853271484375,0.2578125,0.41796875,3.6056338028169015,2.0,13.0,18,0.380281690140845,0.5070422535211268,0.7887323943661971,1.40625,0.2642427269576213,90,48,3.5625,0.59375,0.96875,True
retina_text_l44_m512,retina,fine_grained,text,44,512,4,1.3424239754676819,1.3594719767570496,1.318336009979248,0.041135966777801514,0.028543999418616295,0.21483199996873736,0.23662400105968118,0.5414600186049938,0.6322080194950104,0.4012480303645134,0.5333760380744934,0.0026552187046036124,0.0004621562520696898,0.0012347812880761921,0.001041750074364245,512,512,4096,512,4096,108,55.839938694843184,4.022489360581795,0.0264642238616943,0.249267578125,0.358642578125,37.92592592592592,21.0,103.84999999999992,276,0.1018518518518518,0.2037037037037037,0.2777777777777778,1.181640625,0.1646036578155533,1210,750,3.720703125,0.7265625,0.994140625,True
retina_text_l44_m64,retina,fine_grained,text,44,64,4,0.8327279984951019,0.8533120155334473,0.8240000009536743,0.02931201457977295,0.025536000728607178,0.1637879990739748,0.18257599975913763,0.39431599900126457,0.402288019657135,0.0822720006108284,0.09531199932098389,0.013333000242710114,0.0028527499962365255,0.0062857503071427345,0.0014892499893903732,64,64,512,64,512,84,50.12075938874497,3.914435281324598,0.0293807983398437,0.24609375,0.390625,6.095238095238095,4.0,19.0,42,0.2857142857142857,0.3928571428571428,0.5357142857142857,1.265625,0.1981820452182159,162,96,3.609375,0.625,0.984375,True
retina_text_l4_m128,retina,fine_grained,text,4,128,4,0.8369600027799606,0.8609920144081116,0.8246240019798279,0.03636801242828369,0.02691200003027916,0.16992800100706518,0.19048000033944845,0.4041160084307194,0.40748803317546844,0.08861599117517471,0.0979200005531311,0.006726500112563372,0.001488125002651941,0.0031835002591833472,0.0007650000043213367,128,128,1024,128,1024,91,57.12070554180188,4.0451666698773465,0.0256290435791015,0.2265625,0.3505859375,11.252747252747254,7.0,35.0,83,0.1098901098901098,0.1758241758241758,0.3186813186813186,1.140625,0.1245107613321033,292,208,3.6953125,0.6953125,1.0,True
retina_text_l4_m256,retina,fine_grained,text,4,256,4,0.8541999906301498,0.8772640228271484,0.8420320153236389,0.03523200750350952,0.02537599951028824,0.18676400021649897,0.20793599914759398,0.44707999750971794,0.4505600184202194,0.08784399181604385,0.09324797987937927,0.0034268125891685486,0.000812249996670289,0.0017600000719539821,0.0003642499214038253,256,256,2048,256,2048,98,56.82638715427598,4.0400007804266025,0.0260291099548339,0.2333984375,0.3642578125,20.897959183673468,11.5,68.89999999999978,146,0.0918367346938775,0.1224489795918367,0.2448979591836734,1.220703125,0.1570839560957621,625,407,3.6953125,0.69921875,0.99609375,True
retina_text_l4_m32,retina,fine_grained,text,4,32,4,0.8363759964704514,0.8568319976329803,0.8213280141353607,0.03550398349761963,0.02582399919629097,0.16122799878939986,0.1776799992658198,0.39471200853586197,0.3983520120382309,0.0825519859790802,0.09300798177719116,0.026775999926030636,0.005552499977056868,0.012448500376194715,0.002906499430537224,32,32,256,32,256,67,40.3882681941739,3.6985393515620864,0.038055419921875,0.3046875,0.44921875,3.82089552238806,2.0,10.699999999999996,24,0.373134328358209,0.582089552238806,0.7761194029850746,1.109375,0.1184824288133054,71,52,3.75,0.75,1.0,True
retina_text_l4_m512,retina,fine_grained,text,4,512,4,1.5313999950885773,1.5490559935569763,1.5142720341682434,0.03478395938873291,0.026079999282956123,0.21526399906724691,0.23054400039836764,0.60064397752285,0.7155839800834656,0.4209120124578476,0.7298720479011536,0.0030254999874159694,0.0004502812507780618,0.0013976249611005187,0.0014255313435569406,512,512,4096,512,4096,105,56.31981600354457,4.031046444861932,0.0276679992675781,0.2587890625,0.370361328125,39.00952380952381,21.0,96.79999999999994,291,0.0761904761904762,0.1142857142857142,0.1523809523809524,1.353515625,0.2213040164160713,1386,767,3.6328125,0.646484375,0.986328125,True
retina_text_l4_m64,retina,fine_grained,text,4,64,4,0.8301039934158325,0.8473760187625885,0.8240320086479187,0.0233440101146698,0.026367999613285065,0.16573599900584668,0.18471999978646636,0.3943839929997921,0.40593598783016205,0.08358798176050186,0.09516796469688416,0.013240250293165445,0.002886249996663537,0.006342749809846282,0.001486999448388815,64,64,512,64,512,81,51.23783778869138,3.936478278415534,0.0297927856445312,0.26171875,0.390625,6.320987654320987,5.0,20.0,46,0.1604938271604938,0.3209876543209876,0.4814814814814814,1.046875,0.0811898816047911,134,110,3.671875,0.671875,1.0,True
retina_vision_l24_m128,retina,fine_grained,vision,24,128,4,0.8505440056324005,0.8723039925098419,0.8374239802360535,0.03488001227378845,0.02595200017094612,0.1722959999460727,0.19198399782180786,0.40713999420404434,0.414560005068779,0.09416399896144867,0.11046400666236877,0.00681487494148314,0.001499874982982874,0.003238750039599836,0.000863000052049756,128,128,1024,128,1024,92,57.02386794790185,4.04346991611723,0.0234260559082031,0.1865234375,0.32421875,11.130434782608695,6.5,35.900000000000006,60,0.1195652173913043,0.2608695652173913,0.4347826086956521,1.43359375,0.2538010599413323,367,207,3.6171875,0.6484375,0.96875,True
retina_vision_l24_m256,retina,fine_grained,vision,24,256,4,0.8405759930610657,0.8550719916820526,0.8322559893131256,0.022816002368927002,0.026496000587940216,0.18195999937597662,0.198384000454098,0.45333999022841454,0.4653119891881943,0.08301600813865662,0.0945119857788086,0.003340124967508018,0.0007749375017738203,0.0018176249577663839,0.00036918744444847107,256,256,2048,256,2048,108,67.8844042956912,4.217806321815852,0.0191388130187988,0.15673828125,0.271484375,18.96296296296296,12.0,58.64999999999999,91,0.0648148148148148,0.1203703703703703,0.2592592592592592,1.40625,0.2373026781036325,720,422,3.64453125,0.6640625,0.98046875,True
retina_vision_l24_m32,retina,fine_grained,vision,24,32,4,0.8228480070829391,0.847135990858078,0.8155040144920349,0.03163197636604309,0.030592000111937523,0.1594920005882159,0.1776640024036169,0.39675599709153175,0.40299199521541595,0.07881999760866165,0.08879998326301575,0.026472999714314938,0.005552000075113028,0.012593499850481749,0.002774999476969242,32,32,256,32,256,47,30.30534737511997,3.4113241779714407,0.04266357421875,0.29296875,0.484375,5.446808510638298,3.0,16.39999999999999,22,0.3404255319148936,0.4468085106382978,0.5957446808510638,1.484375,0.3023750387556816,95,42,3.71875,0.71875,1.0,True
retina_vision_l24_m512,retina,fine_grained,vision,24,512,4,0.9162160009145737,0.9397119879722595,0.9059039950370789,0.033807992935180664,0.029600000008940697,0.21328800113406032,0.23310400126501918,0.5126559995114803,0.5367520153522491,0.08919600397348404,0.11454403400421143,0.0018353749765083194,0.0004552812524707406,0.0010483437799848616,0.00022371881641447544,512,512,4096,512,4096,118,76.82464404982692,4.341525474746159,0.0164921283721923,0.13720703125,0.235107421875,34.71186440677966,22.0,98.89999999999996,183,0.0762711864406779,0.0847457627118644,0.1525423728813559,1.341796875,0.2044668624629893,1374,829,3.68359375,0.69921875,0.984375,True
retina_vision_l24_m64,retina,fine_grained,vision,24,64,4,0.8364960104227066,0.8564000129699707,0.8244320154190063,0.031967997550964355,0.026048000901937485,0.16498399840202183,0.18331199930980802,0.39712000265717506,0.40358400344848633,0.08673600852489471,0.10067200660705566,0.013381250202655792,0.0028642499892157502,0.006306000053882599,0.0015730001032352448,64,64,512,64,512,64,40.83820730388912,3.7096180967377537,0.032928466796875,0.25390625,0.41015625,8.0,4.5,22.69999999999999,40,0.15625,0.34375,0.5,1.4140625,0.2551950464228293,181,93,3.625,0.65625,0.96875,True
retina_vision_l44_m128,retina,fine_grained,vision,44,128,4,0.8439920097589493,0.8558399975299835,0.8273440003395081,0.028495997190475464,0.02598400041460991,0.1711279993178323,0.18617600109428167,0.40836799517273903,0.41702398657798767,0.08836401253938675,0.09888002276420593,0.006686249980702996,0.0014545000085490756,0.0032579998951405287,0.0007725001778453588,128,128,1024,128,1024,92,54.52968679296731,3.998745265165145,0.0268497467041015,0.2236328125,0.3876953125,11.130434782608695,6.0,47.250000000000014,66,0.1413043478260869,0.1956521739130435,0.3260869565217391,1.140625,0.0853584897789537,292,238,3.71875,0.734375,0.984375,True
retina_vision_l44_m256,retina,fine_grained,vision,44,256,4,0.8437040150165558,0.8637759983539581,0.8287039995193481,0.035071998834609985,0.025119999423623085,0.1825919997645542,0.20078400103375316,0.4534759931266308,0.4641759991645813,0.08249200880527496,0.09411200881004333,0.003374124993570149,0.0007843125040380983,0.0018131874967366457,0.0003676250344142318,256,256,2048,256,2048,108,70.6194944810531,4.257306232177439,0.0187849998474121,0.15966796875,0.28759765625,18.96296296296296,14.0,66.64999999999999,88,0.074074074074074,0.1296296296296296,0.1944444444444444,1.146484375,0.1231940464117039,587,414,3.69140625,0.71484375,0.9765625,True
retina_vision_l44_m32,retina,fine_grained,vision,44,32,4,0.8310159891843796,0.8542720079421997,0.8204320073127747,0.03384000062942505,0.025887999683618546,0.16234799893572927,0.18350399378687143,0.3964480049908161,0.4034079909324646,0.0836159959435463,0.09366399049758911,0.02669600024819374,0.005734499805839732,0.012606499716639519,0.0029269997030496597,32,32,256,32,256,34,19.006047380891008,2.9447572117298764,0.0716552734375,0.4375,0.69140625,7.529411764705882,3.0,28.0,28,0.2352941176470588,0.4411764705882353,0.5588235294117647,1.234375,0.1979509290518738,79,50,3.96875,0.96875,1.0,True
retina_vision_l44_m512,retina,fine_grained,vision,44,512,4,1.3621599972248077,1.382863998413086,1.3428800106048584,0.03998398780822754,0.025887999683618546,0.22577599971555173,0.2481439937837422,0.5560559965670109,0.6655679792165756,0.4207320213317871,0.548272043466568,0.0027009062469005585,0.00048465623785887146,0.0012999374594073743,0.0010708438348956406,512,512,4096,512,4096,116,78.4980231291169,4.3630734414026895,0.0162152051925659,0.14111328125,0.2431640625,35.310344827586206,27.0,101.5,176,0.0517241379310344,0.0862068965517241,0.1379310344827586,1.2021484375,0.1810266104679358,1231,725,3.6171875,0.6484375,0.96875,True
retina_vision_l44_m64,retina,fine_grained,vision,44,64,4,0.8317680060863495,0.8432799875736237,0.8214400112628937,0.02183997631072998,0.02582399919629097,0.16402399877551943,0.183615998364985,0.3962240107357502,0.4013280123472214,0.0836319848895073,0.09462398290634155,0.01317624980583787,0.0028689999744528905,0.006270750192925334,0.0014784997329115868,64,64,512,64,512,66,34.95591410377013,3.5540876704951465,0.0431137084960937,0.32421875,0.517578125,7.757575757575758,4.0,38.0,43,0.2575757575757575,0.4242424242424242,0.5151515151515151,1.1484375,0.1040852546443299,147,115,3.828125,0.84375,0.984375,True
retina_vision_l4_m128,retina,fine_grained,vision,4,128,4,0.8459839969873428,0.863999992609024,0.8397279977798462,0.024271994829177856,0.02672000043094158,0.17217600217554718,0.18961600633338094,0.40618399158120155,0.4082239866256714,0.09326000511646271,0.10894399881362915,0.006749999942258,0.0014813750494795386,0.0031892498955130577,0.0008511249907314777,128,128,1024,128,1024,87,47.3351585171924,3.8572533284120993,0.0287971496582031,0.205078125,0.3701171875,11.770114942528735,5.0,44.0,61,0.1954022988505747,0.3103448275862069,0.4712643678160919,1.20703125,0.1380515394302522,309,213,3.65625,0.6875,0.96875,True
retina_vision_l4_m256,retina,fine_grained,vision,4,256,4,0.9047280102968216,0.9177440106868744,0.8826240003108978,0.03512001037597656,0.026335999369621277,0.1976720014354214,0.21660800045356154,0.46218399330973625,0.4657760113477707,0.09505200386047363,0.10928001999855042,0.003584937541745603,0.0008461250017717248,0.0018194375443272293,0.00042687507811933756,256,256,2048,256,2048,107,60.44974906605141,4.101812425952954,0.0225491523742675,0.1708984375,0.30322265625,19.14018691588785,9.0,68.39999999999998,105,0.0747663551401869,0.1495327102803738,0.2803738317757009,1.07421875,0.0500434686535896,550,478,3.63671875,0.6796875,0.95703125,True
retina_vision_l4_m32,retina,fine_grained,vision,4,32,4,0.8311439901590347,0.8466079831123352,0.8231840133666992,0.023423969745635986,0.028511999174952507,0.1624400031287223,0.17804800160229206,0.39513199031352997,0.4031040072441101,0.07947999984025955,0.08620801568031311,0.026456499472260475,0.005564000050071627,0.01259700022637844,0.0026940004900097847,32,32,256,32,256,37,26.22185550356067,3.266593242557896,0.050384521484375,0.34765625,0.54296875,6.918918918918919,5.0,20.19999999999997,29,0.081081081081081,0.1891891891891892,0.4864864864864865,1.265625,0.2555535505280644,81,40,3.65625,0.6875,0.96875,True
retina_vision_l4_m512,retina,fine_grained,vision,4,512,4,1.3090240359306335,1.3416480422019958,1.3087999820709229,0.032848060131073,0.02595200017094612,0.20906400261446834,0.23286399990320206,0.5552400015294552,0.617711991071701,0.38084399700164795,0.4806720018386841,0.002620406332425773,0.0004548124998109415,0.0012064687325619161,0.0009388125035911798,512,512,4096,512,4096,114,67.04081415890434,4.20530160047515,0.0201950073242187,0.15966796875,0.278076171875,35.92982456140351,21.0,119.84999999999994,222,0.0614035087719298,0.0964912280701754,0.1578947368421052,1.04296875,0.0302182586850894,1068,982,3.666015625,0.69921875,0.966796875,True
