task,wave,layer,phase,rank,physical_m,fresh_m,worklist_scope,assignments,active_experts,median_m_e,p90_m_e,max_m_e,tiny_le4_active_fraction,large_ge16_active_fraction,m_e_cv,inactive_fraction
humaneval,53,30,middle,1,544,544,measured_dense_runtime,956,44,12.0,50.80000000000001,100,0.25,0.4090909090909091,1.1430446210711562,0.3125
humaneval,53,30,middle,2,544,544,measured_dense_runtime,730,42,6.0,44.699999999999996,100,0.38095238095238093,0.2619047619047619,1.5025642684247675,0.34375
humaneval,53,30,middle,3,544,544,measured_dense_runtime,1533,47,16.0,79.19999999999999,199,0.2127659574468085,0.5531914893617021,1.3526835663367387,0.265625
humaneval,53,31,middle,0,544,544,measured_dense_runtime,823,46,10.0,42.5,65,0.30434782608695654,0.43478260869565216,0.9892770870042236,0.28125
humaneval,53,31,middle,1,544,544,measured_dense_runtime,696,45,11.0,35.800000000000004,76,0.26666666666666666,0.35555555555555557,1.0189749984972278,0.296875
humaneval,53,31,middle,2,544,544,measured_dense_runtime,1532,45,15.0,65.20000000000002,231,0.2222222222222222,0.4666666666666667,1.4357399419533392,0.296875
humaneval,53,31,middle,3,544,544,measured_dense_runtime,1301,45,17.0,85.2,154,0.2,0.5333333333333333,1.1556959577912556,0.296875
humaneval,54,1,middle,0,512,512,measured_dense_runtime,645,53,9.0,24.200000000000017,54,0.32075471698113206,0.2830188679245283,0.999359208189713,0.171875
humaneval,54,1,middle,1,512,512,measured_dense_runtime,1402,53,12.0,69.00000000000004,200,0.2641509433962264,0.4528301886792453,1.4545116570002778,0.171875
humaneval,54,1,middle,2,512,512,measured_dense_runtime,1206,57,11.0,32.199999999999996,197,0.3157894736842105,0.3508771929824561,1.69909056259008,0.109375
humaneval,54,1,middle,3,512,512,measured_dense_runtime,843,52,5.0,39.09999999999999,205,0.4807692307692308,0.28846153846153844,1.9473051056302941,0.1875
humaneval,54,2,middle,0,512,512,measured_dense_runtime,1506,60,13.0,39.40000000000002,200,0.08333333333333333,0.43333333333333335,1.6112521201562529,0.0625
humaneval,54,2,middle,1,512,512,measured_dense_runtime,546,58,7.0,19.60000000000001,31,0.3103448275862069,0.2413793103448276,0.770076283966318,0.09375
humaneval,54,2,middle,2,512,512,measured_dense_runtime,899,63,11.0,30.200000000000017,71,0.2222222222222222,0.3492063492063492,0.8932735537057,0.015625
humaneval,54,2,middle,3,512,512,measured_dense_runtime,1145,61,11.0,30.0,204,0.14754098360655737,0.2786885245901639,1.6364686938205018,0.046875
humaneval,54,3,middle,0,512,512,measured_dense_runtime,815,61,8.0,26.0,133,0.29508196721311475,0.32786885245901637,1.3731009797447014,0.046875
humaneval,54,3,middle,1,512,512,measured_dense_runtime,656,55,8.0,23.800000000000004,94,0.32727272727272727,0.23636363636363636,1.2116975226421636,0.140625
humaneval,54,3,middle,2,512,512,measured_dense_runtime,1543,61,12.0,54.0,225,0.22950819672131148,0.39344262295081966,1.6600830521767986,0.046875
humaneval,54,3,middle,3,512,512,measured_dense_runtime,1082,61,10.0,37.0,126,0.21311475409836064,0.3114754098360656,1.2512914392968508,0.046875
humaneval,54,4,middle,0,512,512,measured_dense_runtime,1722,54,12.0,62.200000000000045,374,0.2222222222222222,0.37037037037037035,1.9533400622468853,0.15625
humaneval,54,4,middle,1,512,512,measured_dense_runtime,552,53,5.0,24.00000000000002,76,0.49056603773584906,0.16981132075471697,1.4884360488296355,0.171875
humaneval,54,4,middle,2,512,512,measured_dense_runtime,571,53,7.0,26.800000000000004,60,0.3584905660377358,0.20754716981132076,1.1227954713031572,0.171875
humaneval,54,4,middle,3,512,512,measured_dense_runtime,1251,57,10.0,53.399999999999984,186,0.3684210526315789,0.40350877192982454,1.4760680480827035,0.109375
humaneval,54,5,middle,0,512,512,measured_dense_runtime,1369,53,14.0,56.40000000000001,222,0.24528301886792453,0.4716981132075472,1.4566339600621951,0.171875
humaneval,54,5,middle,1,512,512,measured_dense_runtime,571,53,8.0,20.800000000000004,46,0.32075471698113206,0.18867924528301888,0.8887670059490991,0.171875
humaneval,54,5,middle,2,512,512,measured_dense_runtime,1061,59,10.0,34.000000000000014,162,0.23728813559322035,0.3389830508474576,1.4533080037258101,0.078125
humaneval,54,5,middle,3,512,512,measured_dense_runtime,1095,59,11.0,39.40000000000002,174,0.3389830508474576,0.2711864406779661,1.5998931387762843,0.078125
humaneval,54,6,middle,0,512,512,measured_dense_runtime,901,57,7.0,35.39999999999999,119,0.3684210526315789,0.2807017543859649,1.4074608588857125,0.109375
humaneval,54,6,middle,1,512,512,measured_dense_runtime,1139,58,13.0,41.400000000000034,131,0.20689655172413793,0.43103448275862066,1.11169582493096,0.09375
humaneval,54,6,middle,2,512,512,measured_dense_runtime,848,59,10.0,26.80000000000001,88,0.288135593220339,0.3728813559322034,1.035930569532254,0.078125
humaneval,54,6,middle,3,512,512,measured_dense_runtime,1208,58,16.0,43.10000000000003,126,0.1724137931034483,0.5,1.0003686110682468,0.09375
humaneval,54,7,middle,0,512,512,measured_dense_runtime,932,51,7.0,40.0,167,0.2549019607843137,0.27450980392156865,1.732163133537015,0.203125
humaneval,54,7,middle,1,512,512,measured_dense_runtime,1458,56,15.0,65.5,191,0.21428571428571427,0.48214285714285715,1.331389320441178,0.125
humaneval,54,7,middle,2,512,512,measured_dense_runtime,816,46,5.0,52.5,115,0.391304347826087,0.30434782608695654,1.4815988946087801,0.28125
humaneval,54,7,middle,3,512,512,measured_dense_runtime,890,54,12.0,37.7,68,0.35185185185185186,0.46296296296296297,0.9394333576445814,0.15625
humaneval,54,8,middle,0,512,512,measured_dense_runtime,1151,57,17.0,44.0,62,0.2631578947368421,0.543859649122807,0.8242619120901129,0.109375
humaneval,54,8,middle,1,512,512,measured_dense_runtime,1260,58,13.5,42.50000000000002,201,0.20689655172413793,0.43103448275862066,1.3752207271470662,0.09375
humaneval,54,8,middle,2,512,512,measured_dense_runtime,1164,57,12.0,49.399999999999984,108,0.22807017543859648,0.43859649122807015,1.0817990039368195,0.109375
humaneval,54,8,middle,3,512,512,measured_dense_runtime,521,49,8.0,26.400000000000006,42,0.3673469387755102,0.24489795918367346,0.9945493414315982,0.234375
humaneval,54,9,middle,0,512,512,measured_dense_runtime,747,57,9.0,27.4,83,0.3333333333333333,0.2982456140350877,1.135005412540125,0.109375
humaneval,54,9,middle,1,512,512,measured_dense_runtime,698,55,10.0,25.6,58,0.2727272727272727,0.32727272727272727,0.9180419174663371,0.140625
humaneval,54,9,middle,2,512,512,measured_dense_runtime,1037,53,13.0,37.00000000000002,188,0.24528301886792453,0.39622641509433965,1.4081550884532679,0.171875
humaneval,54,9,middle,3,512,512,measured_dense_runtime,1614,56,14.5,66.5,221,0.25,0.5,1.5363007943941989,0.125
humaneval,54,10,middle,0,512,512,measured_dense_runtime,1287,55,16.0,62.00000000000002,87,0.2,0.5272727272727272,0.9709108961737912,0.140625
humaneval,54,10,middle,1,512,512,measured_dense_runtime,891,58,8.0,43.60000000000001,64,0.3793103448275862,0.3103448275862069,1.117638323242728,0.09375
humaneval,54,10,middle,2,512,512,measured_dense_runtime,973,54,11.5,35.10000000000001,119,0.24074074074074073,0.4074074074074074,1.1862047236394533,0.15625
humaneval,54,10,middle,3,512,512,measured_dense_runtime,945,59,12.0,35.60000000000001,60,0.288135593220339,0.4406779661016949,0.8852267722056381,0.078125
humaneval,54,11,middle,0,512,512,measured_dense_runtime,1504,50,14.0,68.5,267,0.26,0.44,1.527691151958354,0.21875
humaneval,54,11,middle,1,512,512,measured_dense_runtime,1152,42,11.0,62.8,259,0.3333333333333333,0.40476190476190477,1.7982558100374189,0.34375
humaneval,54,11,middle,2,512,512,measured_dense_runtime,994,45,10.0,65.40000000000003,112,0.28888888888888886,0.4,1.269573860795748,0.296875
humaneval,54,11,middle,3,512,512,measured_dense_runtime,446,35,5.0,36.00000000000001,63,0.4857142857142857,0.22857142857142856,1.3433917827769444,0.453125
humaneval,54,12,middle,0,512,512,measured_dense_runtime,738,28,10.5,93.9,121,0.42857142857142855,0.42857142857142855,1.3903706815519843,0.5625
humaneval,54,12,middle,1,512,512,measured_dense_runtime,1631,49,14.0,100.60000000000002,193,0.2653061224489796,0.42857142857142855,1.333072358674927,0.234375
humaneval,54,12,middle,2,512,512,measured_dense_runtime,660,50,5.0,30.1,118,0.48,0.24,1.4908659762181828,0.21875
humaneval,54,12,middle,3,512,512,measured_dense_runtime,1067,47,10.0,52.4,139,0.2553191489361702,0.3404255319148936,1.3125571534057483,0.265625
humaneval,54,13,middle,0,512,512,measured_dense_runtime,1479,50,15.5,62.20000000000002,199,0.26,0.5,1.2915563004496033,0.21875
humaneval,54,13,middle,1,512,512,measured_dense_runtime,861,46,7.5,60.5,109,0.34782608695652173,0.2826086956521739,1.3614541365163468,0.28125
humaneval,54,13,middle,2,512,512,measured_dense_runtime,857,44,12.0,40.20000000000002,106,0.2727272727272727,0.4318181818181818,1.1871623712378854,0.3125
humaneval,54,13,middle,3,512,512,measured_dense_runtime,899,55,7.0,37.40000000000001,132,0.41818181818181815,0.3090909090909091,1.53656724551079,0.140625
humaneval,54,14,middle,0,512,512,measured_dense_runtime,934,47,14.0,45.0,69,0.19148936170212766,0.44680851063829785,0.8665434607340576,0.265625
humaneval,54,14,middle,1,512,512,measured_dense_runtime,1423,53,20.0,56.800000000000026,127,0.16981132075471697,0.6037735849056604,0.9829807538230007,0.171875
humaneval,54,14,middle,2,512,512,measured_dense_runtime,839,47,10.0,50.599999999999994,72,0.40425531914893614,0.40425531914893614,1.0799608966297438,0.265625
humaneval,54,14,middle,3,512,512,measured_dense_runtime,900,45,9.0,47.6,118,0.28888888888888886,0.4,1.1650941783583182,0.296875
humaneval,54,15,middle,0,512,512,measured_dense_runtime,998,50,15.0,45.0,82,0.24,0.46,0.9379827971043735,0.21875
humaneval,54,15,middle,1,512,512,measured_dense_runtime,800,46,11.5,35.5,115,0.32608695652173914,0.45652173913043476,1.1514040342121439,0.28125
humaneval,54,15,middle,2,512,512,measured_dense_runtime,728,42,7.0,48.199999999999974,136,0.40476190476190477,0.2857142857142857,1.522270571320254,0.34375
humaneval,54,15,middle,3,512,512,measured_dense_runtime,1570,53,12.0,107.40000000000016,189,0.24528301886792453,0.41509433962264153,1.438165220546766,0.171875
humaneval,54,16,middle,0,512,512,measured_dense_runtime,1169,45,18.0,55.400000000000006,107,0.13333333333333333,0.5555555555555556,0.8718417503317017,0.296875
humaneval,54,16,middle,1,512,512,measured_dense_runtime,1117,43,13.0,60.60000000000001,136,0.37209302325581395,0.46511627906976744,1.1648477074672579,0.328125
humaneval,54,16,middle,2,512,512,measured_dense_runtime,742,47,8.0,39.4,108,0.2978723404255319,0.3191489361702128,1.269198367205666,0.265625
humaneval,54,16,middle,3,512,512,measured_dense_runtime,1068,45,12.0,55.800000000000004,131,0.28888888888888886,0.4444444444444444,1.1507738239505019,0.296875
humaneval,54,17,middle,0,512,512,measured_dense_runtime,1039,48,11.5,51.900000000000055,119,0.25,0.4375,1.2297437919065055,0.25
humaneval,54,17,middle,1,512,512,measured_dense_runtime,631,45,10.0,33.2,73,0.4444444444444444,0.28888888888888886,1.1599551359775158,0.296875
humaneval,54,17,middle,2,512,512,measured_dense_runtime,1073,43,16.0,61.60000000000003,161,0.2558139534883721,0.5348837209302325,1.2682395859035744,0.328125
humaneval,54,17,middle,3,512,512,measured_dense_runtime,1353,47,13.0,65.4,291,0.2978723404255319,0.48936170212765956,1.6181588017935484,0.265625
humaneval,54,18,middle,0,512,512,measured_dense_runtime,485,46,6.5,25.0,38,0.43478260869565216,0.30434782608695654,0.9830209099859762,0.28125
humaneval,54,18,middle,1,512,512,measured_dense_runtime,1025,45,15.0,53.000000000000014,154,0.24444444444444444,0.4444444444444444,1.2126009037661138,0.296875
humaneval,54,18,middle,2,512,512,measured_dense_runtime,1114,51,13.0,53.0,98,0.3137254901960784,0.43137254901960786,1.0447683896659041,0.203125
humaneval,54,18,middle,3,512,512,measured_dense_runtime,1472,48,12.5,81.10000000000002,199,0.25,0.4375,1.3475247296340893,0.25
humaneval,54,19,middle,0,512,512,measured_dense_runtime,936,47,13.0,50.199999999999996,111,0.2553191489361702,0.425531914893617,1.0749604793398666,0.265625
humaneval,54,19,middle,1,512,512,measured_dense_runtime,940,46,16.0,49.5,76,0.2608695652173913,0.5217391304347826,0.9626689736034895,0.28125
humaneval,54,19,middle,2,512,512,measured_dense_runtime,1334,48,21.0,62.60000000000001,95,0.125,0.625,0.850061741513153,0.25
humaneval,54,19,middle,3,512,512,measured_dense_runtime,886,52,12.5,35.8,74,0.3269230769230769,0.4230769230769231,1.0009218727685358,0.1875
humaneval,54,20,middle,0,512,512,measured_dense_runtime,709,48,6.0,42.0,62,0.4166666666666667,0.3125,1.1814775672373183,0.25
humaneval,54,20,middle,1,512,512,measured_dense_runtime,1641,50,23.5,73.30000000000001,134,0.08,0.66,0.9685896204555612,0.21875
humaneval,54,20,middle,2,512,512,measured_dense_runtime,774,50,9.5,35.50000000000001,89,0.38,0.36,1.1842859597725903,0.21875
humaneval,54,20,middle,3,512,512,measured_dense_runtime,972,45,12.0,54.2,173,0.26666666666666666,0.4222222222222222,1.3559678587707027,0.296875
humaneval,54,21,middle,0,512,512,measured_dense_runtime,1110,51,15.0,50.0,96,0.19607843137254902,0.47058823529411764,0.9559904295992032,0.203125
humaneval,54,21,middle,1,512,512,measured_dense_runtime,940,43,9.0,47.800000000000026,209,0.4186046511627907,0.4418604651162791,1.6227132463145173,0.328125
humaneval,54,21,middle,2,512,512,measured_dense_runtime,978,44,13.0,57.7,93,0.20454545454545456,0.38636363636363635,1.0391506430289186,0.3125
humaneval,54,21,middle,3,512,512,measured_dense_runtime,1068,44,11.5,59.00000000000003,133,0.2727272727272727,0.45454545454545453,1.2839123935225902,0.3125
humaneval,54,22,middle,0,512,512,measured_dense_runtime,1508,49,26.0,63.80000000000001,122,0.20408163265306123,0.6122448979591837,0.8718209885916091,0.234375
humaneval,54,22,middle,1,512,512,measured_dense_runtime,451,34,9.5,31.4,48,0.35294117647058826,0.38235294117647056,0.9485488068689933,0.46875
humaneval,54,22,middle,2,512,512,measured_dense_runtime,1616,49,19.0,71.20000000000005,218,0.24489795918367346,0.5306122448979592,1.407156991924347,0.234375
humaneval,54,22,middle,3,512,512,measured_dense_runtime,521,43,6.0,31.800000000000004,51,0.37209302325581395,0.2558139534883721,1.0742217761168922,0.328125
humaneval,54,23,middle,0,512,512,measured_dense_runtime,1195,54,11.5,54.60000000000002,108,0.25925925925925924,0.4444444444444444,1.1987928897145261,0.15625
humaneval,54,23,middle,1,512,512,measured_dense_runtime,1036,40,16.0,62.400000000000006,131,0.275,0.5,1.0920158520232432,0.375
humaneval,54,23,middle,2,512,512,measured_dense_runtime,939,44,9.0,50.00000000000003,180,0.45454545454545453,0.4318181818181818,1.5465176626742674,0.3125
humaneval,54,23,middle,3,512,512,measured_dense_runtime,926,51,9.0,43.0,133,0.3333333333333333,0.39215686274509803,1.2996875787437625,0.203125
humaneval,54,24,middle,0,512,512,measured_dense_runtime,688,41,6.0,41.0,80,0.43902439024390244,0.3902439024390244,1.242214804426077,0.359375
humaneval,54,24,middle,1,512,512,measured_dense_runtime,924,40,10.0,55.300000000000004,162,0.35,0.425,1.4435071264017245,0.375
humaneval,54,24,middle,2,512,512,measured_dense_runtime,1466,43,18.0,90.4,175,0.2558139534883721,0.5581395348837209,1.182988557979519,0.328125
humaneval,54,24,middle,3,512,512,measured_dense_runtime,1018,45,15.0,57.400000000000006,98,0.26666666666666666,0.4666666666666667,1.045703522279712,0.296875
humaneval,54,25,middle,0,512,512,measured_dense_runtime,1800,52,17.5,97.29999999999998,196,0.28846153846153844,0.5192307692307693,1.30926517888546,0.1875
humaneval,54,25,middle,1,512,512,measured_dense_runtime,571,36,7.5,34.0,145,0.3611111111111111,0.2777777777777778,1.6851412824689,0.4375
humaneval,54,25,middle,2,512,512,measured_dense_runtime,562,38,7.0,37.300000000000004,107,0.42105263157894735,0.2631578947368421,1.4006621956922403,0.40625
humaneval,54,25,middle,3,512,512,measured_dense_runtime,1163,42,16.0,56.0,164,0.2857142857142857,0.5,1.188313882057541,0.34375
humaneval,54,26,middle,0,512,512,measured_dense_runtime,1266,42,18.0,69.9,126,0.14285714285714285,0.5952380952380952,0.9734194127554858,0.34375
humaneval,54,26,middle,1,512,512,measured_dense_runtime,996,45,10.0,52.400000000000006,186,0.3333333333333333,0.4222222222222222,1.4326588043978064,0.296875
humaneval,54,26,middle,2,512,512,measured_dense_runtime,892,45,9.0,50.200000000000024,100,0.24444444444444444,0.37777777777777777,1.1158769569698903,0.296875
humaneval,54,26,middle,3,512,512,measured_dense_runtime,942,43,9.0,45.0,207,0.4186046511627907,0.37209302325581395,1.7183226534815832,0.328125
humaneval,54,27,middle,0,512,512,measured_dense_runtime,1044,46,12.0,50.0,100,0.2391304347826087,0.391304347826087,1.1067260544340367,0.28125
humaneval,54,27,middle,1,512,512,measured_dense_runtime,1293,50,16.0,63.80000000000001,115,0.28,0.52,1.0762985706411707,0.21875
humaneval,54,27,middle,2,512,512,measured_dense_runtime,897,43,10.0,57.00000000000002,132,0.3488372093023256,0.4186046511627907,1.2894363420774382,0.328125
humaneval,54,27,middle,3,512,512,measured_dense_runtime,862,38,14.0,60.0,75,0.21052631578947367,0.5,0.9537853838402149,0.40625
humaneval,54,28,middle,0,512,512,measured_dense_runtime,497,33,13.0,24.8,82,0.2727272727272727,0.3939393939393939,1.0156920923300081,0.484375
humaneval,54,28,middle,1,512,512,measured_dense_runtime,987,46,9.0,55.5,152,0.30434782608695654,0.32608695652173914,1.5625954925760817,0.28125
humaneval,54,28,middle,2,512,512,measured_dense_runtime,941,46,12.5,39.5,211,0.1956521739130435,0.43478260869565216,1.5471868360153695,0.28125
humaneval,54,28,middle,3,512,512,measured_dense_runtime,1671,51,19.0,93.0,158,0.27450980392156865,0.5686274509803921,1.192039250585785,0.203125
humaneval,54,29,middle,0,512,512,measured_dense_runtime,786,44,10.0,48.10000000000001,73,0.4090909090909091,0.36363636363636365,1.1043227682563312,0.3125
humaneval,54,29,middle,1,512,512,measured_dense_runtime,796,47,14.0,32.199999999999996,87,0.1702127659574468,0.40425531914893614,0.9352861097375516,0.265625
humaneval,54,29,middle,2,512,512,measured_dense_runtime,1707,52,14.0,82.29999999999998,182,0.23076923076923078,0.4423076923076923,1.3249731726528946,0.1875
humaneval,54,29,middle,3,512,512,measured_dense_runtime,807,46,12.5,38.0,99,0.2391304347826087,0.34782608695652173,1.1023326968257676,0.28125
humaneval,54,30,middle,0,512,512,measured_dense_runtime,1105,48,8.5,52.300000000000004,166,0.20833333333333334,0.3541666666666667,1.480286019143107,0.25
humaneval,54,30,middle,1,512,512,measured_dense_runtime,891,43,12.0,42.60000000000001,91,0.20930232558139536,0.3953488372093023,1.0981077696902712,0.328125
humaneval,54,30,middle,2,512,512,measured_dense_runtime,637,42,5.5,45.89999999999997,90,0.42857142857142855,0.2857142857142857,1.438721339209617,0.34375
humaneval,54,30,middle,3,512,512,measured_dense_runtime,1463,48,14.5,76.10000000000002,210,0.20833333333333334,0.4791666666666667,1.4087315681254704,0.25
humaneval,54,31,middle,0,512,512,measured_dense_runtime,761,46,8.5,39.5,64,0.30434782608695654,0.391304347826087,0.997049804385523,0.28125
humaneval,54,31,middle,1,512,512,measured_dense_runtime,651,42,10.5,34.9,67,0.2857142857142857,0.35714285714285715,0.9631483399461856,0.34375
humaneval,54,31,middle,2,512,512,measured_dense_runtime,1452,49,13.0,57.00000000000003,210,0.2857142857142857,0.3877551020408163,1.4849063017411173,0.234375
humaneval,54,31,middle,3,512,512,measured_dense_runtime,1232,45,16.0,76.2,183,0.17777777777777778,0.5111111111111111,1.2519712698916743,0.296875
humaneval,55,1,middle,0,480,480,measured_dense_runtime,501,51,7.0,22.0,50,0.45098039215686275,0.19607843137254902,1.1101393753181366,0.203125
humaneval,55,1,middle,1,480,480,measured_dense_runtime,1379,54,8.0,64.10000000000001,226,0.35185185185185186,0.3888888888888889,1.6094278791351122,0.15625
humaneval,55,1,middle,2,480,480,measured_dense_runtime,1115,54,9.0,25.90000000000002,235,0.2962962962962963,0.3148148148148148,2.0524931636359485,0.15625
humaneval,55,1,middle,3,480,480,measured_dense_runtime,845,48,5.0,35.50000000000011,246,0.4583333333333333,0.25,2.2125528733635633,0.25
humaneval,55,2,middle,0,480,480,measured_dense_runtime,1483,61,11.0,38.0,225,0.16393442622950818,0.3442622950819672,1.9559936120373873,0.046875
humaneval,55,2,middle,1,480,480,measured_dense_runtime,436,55,6.0,19.0,31,0.32727272727272727,0.14545454545454545,0.8128590509516895,0.140625
humaneval,55,2,middle,2,480,480,measured_dense_runtime,849,61,10.0,26.0,98,0.22950819672131148,0.2786885245901639,1.110670402790053,0.046875
humaneval,55,2,middle,3,480,480,measured_dense_runtime,1072,61,8.0,22.0,237,0.26229508196721313,0.2459016393442623,2.049374272878524,0.046875
humaneval,55,3,middle,0,480,480,measured_dense_runtime,673,58,7.0,20.300000000000004,115,0.3103448275862069,0.22413793103448276,1.4519064655709426,0.09375
humaneval,55,3,middle,1,480,480,measured_dense_runtime,586,53,6.0,19.0,91,0.37735849056603776,0.18867924528301888,1.3131729189273786,0.171875
humaneval,55,3,middle,2,480,480,measured_dense_runtime,1595,61,11.0,77.0,252,0.29508196721311475,0.2786885245901639,1.832296097444089,0.046875
humaneval,55,3,middle,3,480,480,measured_dense_runtime,986,61,8.0,37.0,160,0.26229508196721313,0.2786885245901639,1.5071082639877078,0.046875
humaneval,55,4,middle,0,480,480,measured_dense_runtime,1609,54,12.0,50.50000000000004,364,0.24074074074074073,0.37037037037037035,2.0167614563161496,0.15625
humaneval,55,4,middle,1,480,480,measured_dense_runtime,558,51,4.0,22.0,104,0.5490196078431373,0.11764705882352941,1.8176602257265755,0.203125
humaneval,55,4,middle,2,480,480,measured_dense_runtime,457,50,5.5,19.300000000000004,53,0.48,0.18,1.1854646077603952,0.21875
humaneval,55,4,middle,3,480,480,measured_dense_runtime,1216,57,7.0,64.39999999999998,204,0.40350877192982454,0.3333333333333333,1.609402944315392,0.109375
humaneval,55,5,middle,0,480,480,measured_dense_runtime,1386,54,11.0,56.00000000000003,218,0.35185185185185186,0.42592592592592593,1.5137532199567176,0.15625
humaneval,55,5,middle,1,480,480,measured_dense_runtime,464,54,6.0,16.0,54,0.3888888888888889,0.12962962962962962,1.0554097377916527,0.15625
humaneval,55,5,middle,2,480,480,measured_dense_runtime,957,59,8.0,30.60000000000001,135,0.3220338983050847,0.288135593220339,1.5044532767524452,0.078125
humaneval,55,5,middle,3,480,480,measured_dense_runtime,1033,55,10.0,32.0,180,0.2727272727272727,0.2545454545454545,1.6649958341259126,0.140625
humaneval,55,6,middle,0,480,480,measured_dense_runtime,843,56,7.0,30.5,141,0.3392857142857143,0.2857142857142857,1.5385372393397119,0.125
humaneval,55,6,middle,1,480,480,measured_dense_runtime,1171,57,12.0,39.99999999999999,149,0.22807017543859648,0.43859649122807015,1.2340911666951146,0.109375
humaneval,55,6,middle,2,480,480,measured_dense_runtime,774,59,9.0,29.000000000000014,64,0.3559322033898305,0.288135593220339,1.0550327791183183,0.078125
humaneval,55,6,middle,3,480,480,measured_dense_runtime,1052,56,13.5,41.5,102,0.14285714285714285,0.42857142857142855,0.996879573923093,0.125
humaneval,55,7,middle,0,480,480,measured_dense_runtime,834,48,8.0,38.900000000000055,134,0.22916666666666666,0.3125,1.4816942216618851,0.25
humaneval,55,7,middle,1,480,480,measured_dense_runtime,1410,60,14.0,53.300000000000004,200,0.26666666666666666,0.4666666666666667,1.4132636054216978,0.0625
humaneval,55,7,middle,2,480,480,measured_dense_runtime,789,46,7.5,51.5,102,0.41304347826086957,0.2391304347826087,1.4115935086636497,0.28125
humaneval,55,7,middle,3,480,480,measured_dense_runtime,807,49,14.0,35.400000000000006,58,0.30612244897959184,0.46938775510204084,0.8663775053305425,0.234375
humaneval,55,8,middle,0,480,480,measured_dense_runtime,1081,55,14.0,44.6,65,0.2545454545454545,0.4727272727272727,0.8550183634566481,0.140625
humaneval,55,8,middle,1,480,480,measured_dense_runtime,1229,57,10.0,46.399999999999984,209,0.2982456140350877,0.42105263157894735,1.4594938377075024,0.109375
humaneval,55,8,middle,2,480,480,measured_dense_runtime,1055,55,11.0,47.2,94,0.23636363636363636,0.38181818181818183,1.123592636118817,0.140625
humaneval,55,8,middle,3,480,480,measured_dense_runtime,475,50,5.0,21.500000000000007,43,0.44,0.22,1.0856403448881002,0.21875
humaneval,55,9,middle,0,480,480,measured_dense_runtime,771,54,8.5,27.0,80,0.3333333333333333,0.3888888888888889,1.1176530586685847,0.15625
humaneval,55,9,middle,1,480,480,measured_dense_runtime,624,50,9.5,22.400000000000006,56,0.2,0.3,0.8167167295366626,0.21875
humaneval,55,9,middle,2,480,480,measured_dense_runtime,900,50,14.0,37.0,151,0.22,0.44,1.2665204593981394,0.21875
humaneval,55,9,middle,3,480,480,measured_dense_runtime,1545,56,14.0,64.0,201,0.30357142857142855,0.48214285714285715,1.4908720217436509,0.125
humaneval,55,10,middle,0,480,480,measured_dense_runtime,1237,54,16.5,57.300000000000026,77,0.16666666666666666,0.5370370370370371,0.9126547620061864,0.15625
humaneval,55,10,middle,1,480,480,measured_dense_runtime,850,56,9.5,41.0,62,0.26785714285714285,0.3392857142857143,1.066988129184233,0.125
humaneval,55,10,middle,2,480,480,measured_dense_runtime,907,58,7.0,37.60000000000001,103,0.39655172413793105,0.3448275862068966,1.3165741341677955,0.09375
humaneval,55,10,middle,3,480,480,measured_dense_runtime,846,58,11.0,30.300000000000004,66,0.27586206896551724,0.39655172413793105,0.9160077760259082,0.09375
humaneval,55,11,middle,0,480,480,measured_dense_runtime,1398,48,14.5,68.30000000000001,256,0.22916666666666666,0.4583333333333333,1.4605333717265323,0.25
humaneval,55,11,middle,1,480,480,measured_dense_runtime,1048,44,7.0,53.70000000000003,231,0.38636363636363635,0.3409090909090909,1.9003762750038526,0.3125
humaneval,55,11,middle,2,480,480,measured_dense_runtime,937,41,15.0,78.0,109,0.2682926829268293,0.4634146341463415,1.20774136314242,0.359375
humaneval,55,11,middle,3,480,480,measured_dense_runtime,457,36,3.0,35.0,85,0.5555555555555556,0.2777777777777778,1.4790876256848124,0.4375
humaneval,55,12,middle,0,480,480,measured_dense_runtime,716,28,12.0,88.9,102,0.42857142857142855,0.42857142857142855,1.285984496393673,0.5625
humaneval,55,12,middle,1,480,480,measured_dense_runtime,1508,48,12.5,99.80000000000003,178,0.2708333333333333,0.4583333333333333,1.3271694494207906,0.25
humaneval,55,12,middle,2,480,480,measured_dense_runtime,647,48,6.0,33.60000000000001,129,0.4375,0.22916666666666666,1.5283856438699464,0.25
humaneval,55,12,middle,3,480,480,measured_dense_runtime,969,47,8.0,55.39999999999999,126,0.2978723404255319,0.3191489361702128,1.3118145508429202,0.265625
humaneval,55,13,middle,0,480,480,measured_dense_runtime,1336,52,13.0,63.49999999999999,185,0.28846153846153844,0.46153846153846156,1.2815368056815213,0.1875
humaneval,55,13,middle,1,480,480,measured_dense_runtime,808,41,10.0,50.0,111,0.2926829268292683,0.34146341463414637,1.1870728172044673,0.359375
humaneval,55,13,middle,2,480,480,measured_dense_runtime,792,48,7.0,36.20000000000002,85,0.3958333333333333,0.4375,1.1918763902604326,0.25
humaneval,55,13,middle,3,480,480,measured_dense_runtime,904,49,8.0,46.800000000000026,145,0.32653061224489793,0.2857142857142857,1.5185309518939591,0.234375
humaneval,55,14,middle,0,480,480,measured_dense_runtime,918,52,11.0,40.599999999999994,63,0.25,0.4423076923076923,0.949338749301973,0.1875
humaneval,55,14,middle,1,480,480,measured_dense_runtime,1347,54,16.0,51.300000000000026,145,0.2037037037037037,0.5,1.1052449327085694,0.15625
