batch_id,condition,domain,step,scheduler_iteration,worker_dp_rank,ep_rank,layer,total_assignments,local_rows,expert_ms,dispatch_ms,combine_ms,active_experts_local,expert_max_assignments_local,expert_mean_assignments_local,expert_load_cv_local,tiny_expert_fraction_local,expert_histogram
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,478,1,2,22,2.0,1,0.5588160157203674,0.3012799918651581,0.2863360047340393,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,478,1,2,23,4.0,2,0.5432959794998169,0.28041601181030273,0.2865599989891052,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,478,1,2,24,4.0,2,0.5447679758071899,0.2933120131492615,0.28227201104164124,3,2.0,0.25,2.23606797749979,1.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,478,1,2,25,1.0,1,0.5481600165367126,0.2868799865245819,0.2730560004711151,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,478,1,2,26,0.0,0,0.025312000885605812,0.3420160114765167,0.630944013595581,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,1,2.0,2,0.5618879795074463,0.27190399169921875,0.2821440100669861,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,2,5.0,2,0.5227839946746826,0.3110719919204712,0.2736000120639801,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,3,3.0,1,0.5515519976615906,0.3473599851131439,0.28886398673057556,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,4,4.0,2,0.6393280029296875,0.30979201197624207,0.3142080008983612,2,2.0,0.25,2.6457513110645907,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,5,6.0,2,0.5389760136604309,0.31273600459098816,0.28412801027297974,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,6,4.0,2,0.5483199954032898,0.29305601119995117,0.2968960106372833,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,7,5.0,2,0.5447360277175903,0.2662400007247925,0.27811199426651,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,8,5.0,2,0.5554239749908447,0.3635520040988922,0.30723199248313904,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,9,6.0,2,0.5604159832000732,0.27167999744415283,0.2720000147819519,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,10,4.0,2,0.5372480154037476,0.2964479923248291,0.28415998816490173,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,11,5.0,2,0.5516800284385681,0.3284800052642822,0.26787200570106506,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,12,3.0,1,0.5423679947853088,0.3250559866428375,0.29043200612068176,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,13,2.0,2,0.5560640096664429,0.3038400113582611,0.28380799293518066,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,14,5.0,2,0.5336319804191589,0.30902400612831116,0.2807680070400238,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,15,4.0,2,0.5392959713935852,0.29500800371170044,0.28995200991630554,4,1.0,0.25,1.7320508075688772,1.0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,16,5.0,2,0.5673279762268066,0.2994239926338196,0.2888000011444092,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,17,4.0,2,0.5454720258712769,0.27267199754714966,0.28035199642181396,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,18,2.0,1,0.5414400100708008,0.2985599935054779,0.2672640085220337,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,19,1.0,1,0.550815999507904,0.2988480031490326,0.2778880000114441,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,20,5.0,2,0.5436480045318604,0.3529280126094818,0.27215999364852905,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,21,1.0,1,0.5721920132637024,0.3170880079269409,0.2869440019130707,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,22,2.0,1,0.5512639880180359,0.28787198662757874,0.2856000065803528,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,23,4.0,2,0.5311679840087891,0.2727679908275604,0.2991040050983429,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,24,4.0,2,0.5458559989929199,0.27849599719047546,0.29971200227737427,3,2.0,0.25,2.23606797749979,1.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,25,1.0,1,0.5260159969329834,0.28169599175453186,0.2932479977607727,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,479,1,2,26,0.0,0,0.02115200087428093,0.32790398597717285,0.691648006439209,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,1,2.0,2,0.5655679702758789,0.2730560004711151,0.28387200832366943,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,2,5.0,2,0.5549439787864685,0.43862399458885193,0.289216011762619,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,3,3.0,1,0.5506240129470825,0.2953920066356659,0.2746559977531433,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,4,4.0,2,0.5319679975509644,0.3051519989967346,0.26627200841903687,2,2.0,0.25,2.6457513110645907,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,5,6.0,2,0.5853440165519714,0.35363200306892395,0.2710399925708771,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,6,4.0,2,0.5412480235099792,0.30902400612831116,0.27423998713493347,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,7,5.0,2,0.5754560232162476,0.28540799021720886,0.28204798698425293,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,8,5.0,2,0.5296639800071716,0.33532801270484924,0.2736319899559021,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,9,6.0,2,0.559935986995697,0.41833600401878357,0.28838399052619934,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,10,4.0,2,0.5588799715042114,0.2911359965801239,0.3047040104866028,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,11,5.0,2,0.5489599704742432,0.33606401085853577,0.2826560139656067,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,12,3.0,1,0.5314559936523438,0.34694400429725647,0.30854400992393494,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,13,2.0,2,0.5588480234146118,0.26947200298309326,0.29209598898887634,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,14,5.0,2,0.5378879904747009,0.3402880132198334,0.29123198986053467,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,15,4.0,2,0.559935986995697,0.32841598987579346,0.2824000120162964,4,1.0,0.25,1.7320508075688772,1.0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,16,5.0,2,0.5182719826698303,0.33427199721336365,0.29407998919487,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,17,4.0,2,0.5564479827880859,0.2712959945201874,0.2686080038547516,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,18,2.0,1,0.5648639798164368,0.3150080144405365,0.2777920067310333,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,19,1.0,1,0.7277119755744934,0.28246399760246277,0.3096959888935089,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,20,5.0,2,0.5449600219726562,0.29235199093818665,0.2919040024280548,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,21,1.0,1,0.5524799823760986,0.2863999903202057,0.2948479950428009,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,22,2.0,1,0.5374079942703247,0.37804800271987915,0.297791987657547,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,23,4.0,2,0.5655999779701233,0.3012799918651581,0.2796480059623718,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,24,4.0,2,0.5271040201187134,0.3166399896144867,0.28732800483703613,3,2.0,0.25,2.23606797749979,1.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,25,1.0,1,0.5466880202293396,0.3608959913253784,0.5942400097846985,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,480,1,2,26,0.0,0,0.02131200022995472,0.7961599826812744,0.6638079881668091,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,1,2.0,2,0.5495359897613525,0.3002240061759949,0.3033599853515625,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,2,5.0,2,0.5534399747848511,0.2950400114059448,0.3075200021266937,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,3,3.0,1,0.568992018699646,0.29311999678611755,0.30825600028038025,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,4,4.0,2,0.5625600218772888,0.28998398780822754,0.27427199482917786,2,2.0,0.25,2.6457513110645907,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,5,6.0,2,0.5294079780578613,0.3282560110092163,0.2927680015563965,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,6,4.0,2,0.5530239939689636,0.33535999059677124,0.27616000175476074,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,7,5.0,2,0.5910720229148865,0.3816640079021454,0.298911988735199,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,8,5.0,2,0.5574079751968384,0.2759999930858612,0.28176000714302063,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,9,6.0,2,0.5286080241203308,0.2932479977607727,0.2955839931964874,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,10,4.0,2,0.5499200224876404,0.3551360070705414,0.3086720108985901,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,11,5.0,2,0.5345600247383118,0.3080640137195587,0.2941119968891144,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,12,3.0,1,0.5589119791984558,0.32467201352119446,0.28227201104164124,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,13,2.0,2,0.5432000160217285,0.42790400981903076,0.3044799864292145,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,14,5.0,2,0.6527360081672668,0.2710080146789551,0.286080002784729,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,15,4.0,2,0.5612800121307373,0.3095040023326874,0.29449599981307983,4,1.0,0.25,1.7320508075688772,1.0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,16,5.0,2,0.5393919944763184,0.339136004447937,0.27132800221443176,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,17,4.0,2,0.5407040119171143,0.2900800108909607,0.29468798637390137,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,18,2.0,1,0.5597119927406311,0.3572480082511902,0.3006399869918823,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,19,1.0,1,0.5235199928283691,0.3688960075378418,0.30108800530433655,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,20,5.0,2,0.566208004951477,0.34672001004219055,0.28486400842666626,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,21,1.0,1,0.5465919971466064,0.304639995098114,0.2996799945831299,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,22,2.0,1,0.525056004524231,0.7051839828491211,0.29708799719810486,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,23,4.0,2,0.5568959712982178,0.32624000310897827,0.2786239981651306,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,24,4.0,2,0.5316479802131653,0.36928001046180725,0.29046401381492615,3,2.0,0.25,2.23606797749979,1.0,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,25,1.0,1,0.5573440194129944,0.305759996175766,0.27193599939346313,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,481,1,2,26,0.0,0,0.02099199965596199,0.27107200026512146,0.6376960277557373,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,1,2.0,2,0.5571200251579285,0.3012799918651581,0.28460800647735596,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,2,5.0,2,0.5291839838027954,0.3229439854621887,0.3075839877128601,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,3,3.0,1,0.5688959956169128,0.2945599853992462,0.2762559950351715,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,4,4.0,2,0.56905597448349,0.31225600838661194,0.3014400005340576,2,2.0,0.25,2.6457513110645907,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,5,6.0,2,0.5551679730415344,0.29449599981307983,0.3072640001773834,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,6,4.0,2,0.5591999888420105,0.2767679989337921,0.2812800109386444,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,7,5.0,2,0.5872960090637207,0.31520000100135803,0.28467199206352234,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,8,5.0,2,0.5464959740638733,0.2845439910888672,0.26899200677871704,4,2.0,0.3125,1.8654758106177631,1.0,"[0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,9,6.0,2,0.5416640043258667,0.3647040128707886,0.27823999524116516,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,10,4.0,2,0.5429760217666626,0.2789759933948517,0.278656005859375,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,11,5.0,2,0.5497599840164185,0.323199987411499,0.2757759988307953,3,2.0,0.3125,2.181742422927143,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,factual,14,482,1,2,12,3.0,1,0.5804479718208313,0.32393598556518555,0.28300800919532776,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
